layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
10,90,0.4021400213241577,0.11022818833589554,0.09856004267930984,0.0726354643702507,0.06275834143161774,0.048567160964012146,0.02933303825557232,0.025573741644620895,0.01981215551495552,0.014024934731423855,9,12,18,3
11,90,0.618511974811554,0.08027766644954681,0.05781840905547142,0.044620580971241,0.03725669905543327,0.03136878088116646,0.019916940480470657,0.013369022868573666,0.010461604222655296,0.010153958573937416,6,8,14,3
0,90,0.271185964345932,0.18800340592861176,0.15086957812309265,0.12686680257320404,0.09708521515130997,0.07989859580993652,0.04126404970884323,0.015615212731063366,0.009952958673238754,0.004068379290401936,6,6,7,4
1,90,0.28981858491897583,0.19225889444351196,0.12995675206184387,0.1121213510632515,0.0970345288515091,0.07176963239908218,0.038150958716869354,0.014726443216204643,0.01273032370954752,0.006628323812037706,6,7,9,4
2,90,0.25134292244911194,0.19754652678966522,0.14606685936450958,0.11115489900112152,0.09315039217472076,0.07835014909505844,0.03943018987774849,0.014806590043008327,0.013112581335008144,0.007102316245436668,6,7,10,4
3,90,0.2512756884098053,0.18204613029956818,0.14352135360240936,0.11065269261598587,0.08605903387069702,0.07421442121267319,0.039766065776348114,0.023564456030726433,0.015355562791228294,0.010146448388695717,7,8,12,4
4,90,0.2560518980026245,0.17609050869941711,0.1390761137008667,0.11645334213972092,0.08239447325468063,0.0779515728354454,0.04058768227696419,0.02028176188468933,0.016522180289030075,0.007873051799833775,7,8,13,4
5,90,0.2745460867881775,0.17525745928287506,0.12599530816078186,0.11282242834568024,0.08233525604009628,0.07382705807685852,0.03932388499379158,0.019354142248630524,0.015163524076342583,0.00955448392778635,7,8,14,4
6,90,0.27667057514190674,0.16412250697612762,0.12692107260227203,0.1060972809791565,0.089690662920475,0.07603856176137924,0.0382845439016819,0.019681043922901154,0.014117004349827766,0.009271185845136642,7,9,15,4
7,90,0.28614363074302673,0.16447104513645172,0.1237010583281517,0.1028108149766922,0.08889059722423553,0.07063062489032745,0.03532257676124573,0.018184460699558258,0.014422491192817688,0.011473806574940681,7,9,15,4
8,90,0.2710246443748474,0.1814083307981491,0.11849018931388855,0.09791487455368042,0.09242606908082962,0.06690514087677002,0.034249939024448395,0.018818533048033714,0.012698812410235405,0.012258182279765606,7,10,17,4
9,90,0.30642837285995483,0.16754983365535736,0.10997921973466873,0.09189274162054062,0.08465664833784103,0.05759933590888977,0.033580902963876724,0.02128169685602188,0.012923563830554485,0.012639488093554974,7,11,17,4
10,90,0.43893396854400635,0.10799714177846909,0.10174117237329483,0.07083023339509964,0.06337222456932068,0.050155702978372574,0.028570666909217834,0.01748286746442318,0.015992585569620132,0.011217398568987846,7,10,17,4
11,90,0.6242183446884155,0.08156505227088928,0.059792015701532364,0.046856191009283066,0.041269008070230484,0.035217221826314926,0.01947547122836113,0.010649021714925766,0.009006313048303127,0.008453811518847942,5,7,13,4
0,90,0.27527084946632385,0.19171257317066193,0.15157417953014374,0.12710493803024292,0.09756006300449371,0.08020000904798508,0.041076332330703735,0.0158060472458601,0.006265569478273392,0.002193411346524954,6,6,7,5
1,90,0.29049092531204224,0.19697006046772003,0.13091082870960236,0.1138414517045021,0.1006200835108757,0.07139094173908234,0.038006532937288284,0.015102222561836243,0.0070837391540408134,0.003233386669307947,6,6,8,5
2,90,0.2516235411167145,0.20220158994197845,0.14616355299949646,0.11469835788011551,0.09687142819166183,0.07884760946035385,0.03993675857782364,0.015490997582674026,0.007622414268553257,0.004437893163412809,6,7,9,5
3,90,0.2537577152252197,0.18984465301036835,0.14597758650779724,0.1154191866517067,0.08840110152959824,0.07351627945899963,0.03970599174499512,0.0172725860029459,0.012923895381391048,0.00882094819098711,6,7,11,5
4,90,0.2674937844276428,0.1804528683423996,0.13970749080181122,0.11932006478309631,0.08408182859420776,0.07615669816732407,0.03984016925096512,0.01728365384042263,0.012187335640192032,0.006664239335805178,6,7,12,5
5,90,0.29116424918174744,0.17554089426994324,0.12789909541606903,0.11656326055526733,0.07943174242973328,0.07524525374174118,0.03659181296825409,0.01611984148621559,0.011309199035167694,0.00825378205627203,6,7,13,5
6,90,0.2975573241710663,0.15849298238754272,0.1295478790998459,0.11106634885072708,0.08660475164651871,0.07585672289133072,0.03556303679943085,0.015174145810306072,0.011288978159427643,0.00917112361639738,6,8,14,5
7,90,0.30740031599998474,0.16261819005012512,0.12247567623853683,0.10425306111574173,0.08617328852415085,0.06850612908601761,0.03400098532438278,0.016111569479107857,0.012915385887026787,0.011324651539325714,6,8,15,5
8,90,0.3029848337173462,0.16892246901988983,0.12385961413383484,0.10001698136329651,0.08339091390371323,0.06410224735736847,0.03296861797571182,0.01544101070612669,0.013124139979481697,0.01163524854928255,7,9,16,5
9,90,0.3391375243663788,0.16324938833713531,0.11032041162252426,0.09106327593326569,0.0793754830956459,0.05335710197687149,0.03361620381474495,0.014889257960021496,0.01417822577059269,0.009467602707445621,7,10,17,5
10,90,0.4410465657711029,0.11429184675216675,0.10041119903326035,0.08031733334064484,0.06218154355883598,0.04695897549390793,0.027437733486294746,0.0175112783908844,0.013669072650372982,0.009058153256773949,7,9,17,5
11,90,0.6233333945274353,0.07203899323940277,0.06601657718420029,0.04884921759366989,0.04293321073055267,0.033912595361471176,0.020690735429525375,0.013652830384671688,0.008527852594852448,0.006859867367893457,5,7,13,5
0,90,0.2702329158782959,0.1877560019493103,0.1502038687467575,0.12506148219108582,0.09693264216184616,0.07984902709722519,0.04101569950580597,0.01593409664928913,0.011682120151817799,0.003918872214853764,6,6,7,6
1,90,0.27135518193244934,0.20053896307945251,0.13073056936264038,0.11269134283065796,0.09747529774904251,0.07074879109859467,0.03760060295462608,0.015873592346906662,0.013006489723920822,0.005994288716465235,6,7,9,6
2,90,0.2473093867301941,0.20063982903957367,0.14204718172550201,0.11093610525131226,0.09376304596662521,0.07743276655673981,0.03942348435521126,0.015469345264136791,0.013213969767093658,0.007151521742343903,6,7,11,6
3,90,0.24655330181121826,0.1879563331604004,0.14155490696430206,0.11019507795572281,0.08564668893814087,0.0746917724609375,0.04003869369626045,0.021788958460092545,0.016170237213373184,0.009510230273008347,7,8,13,6
