layer,G,boot_id
1,0.9047807931900025,16
2,0.8944276809692383,16
3,0.8505104780197144,16
4,0.8649923284848531,16
5,0.8562347690264384,16
6,0.8506457805633545,16
7,0.835365084807078,16
8,0.7924245278040568,16
9,0.7684634606043498,16
10,0.7411199768384298,16
11,0.8061231732368469,16
0,0.9646145403385162,17
1,0.9356665909290314,17
2,0.9246403574943542,17
3,0.8937757611274719,17
4,0.909106840689977,17
5,0.897299995024999,17
6,0.8819228013356527,17
7,0.8793028791745504,17
8,0.8481859068075815,17
9,0.8483035961786906,17
10,0.779211421807607,17
11,0.7529450953006744,17
0,0.9760573744773865,18
1,0.9288304626941681,18
2,0.9287249147891998,18
3,0.9007533907890319,18
4,0.9068327724933625,18
5,0.898073136806488,18
6,0.8880254626274109,18
7,0.8758485972881317,18
8,0.84676194190979,18
9,0.8418581187725067,18
10,0.8214869916439056,18
11,0.8098799824714661,18
0,0.9673653364181518,19
1,0.9248423397541046,19
2,0.9217417478561402,19
3,0.8874583899974823,19
4,0.8953994989395142,19
5,0.8770365953445435,19
6,0.8769094765186309,19
7,0.8668553471565247,19
8,0.8340568542480469,19
9,0.8124521195888519,19
10,0.8001584827899932,19
11,0.7924859881401062,19
0,0.9649940411249797,20
1,0.9234142502148946,20
2,0.9078062772750854,20
3,0.8588348905245463,20
4,0.8718176047007243,20
5,0.8580070972442627,20
6,0.8550805926322937,20
7,0.8518261790275574,20
8,0.8164452473322551,20
9,0.7922013401985168,20
10,0.7584267457326254,20
11,0.7538678646087646,20
0,0.9613659445728574,21
1,0.9155842661857605,21
2,0.9105726480484009,21
3,0.8688768850905555,21
4,0.8800031415053776,21
5,0.871556716305869,21
6,0.8642534954207284,21
7,0.8489223527056831,21
8,0.8101073865379605,21
9,0.7902907090527671,21
10,0.7611741104296276,21
11,0.7835569977760315,21
0,0.964778795128777,22
1,0.9296985637573969,22
2,0.9269486580576215,22
3,0.891126655396961,22
4,0.903338474886758,22
5,0.8897880883443923,22
6,0.8832786821183705,22
7,0.8685269355773926,22
8,0.8403288353057135,22
9,0.8292840775989351,22
10,0.8058717676571437,22
11,0.8339582482973734,22
0,0.9627039922135217,23
1,0.9136751272848674,23
2,0.9069422227995736,23
3,0.8668077715805599,23
4,0.8761483899184636,23
5,0.8678561449050903,23
6,0.8584319289241519,23
7,0.8446030936070851,23
8,0.808232701250485,23
9,0.7859886075769152,23
10,0.764907221708979,23
11,0.7773090302944183,23
0,0.9618997077147166,24
1,0.919569354918268,24
2,0.9108736332919862,24
3,0.868827717171775,24
4,0.8808940649032593,24
5,0.8684435470236672,24
6,0.8645468536350462,24
7,0.8540578418307834,24
8,0.8182216187318166,24
9,0.8001421110497581,24
10,0.7680237028333876,24
11,0.7913446310493681,24
0,0.9639650583267212,25
1,0.9174438218275706,25
2,0.9107193450133005,25
3,0.8861484924952189,25
4,0.8965547382831573,25
5,0.8848965366681417,25
6,0.8728525539239248,25
7,0.8682359158992767,25
8,0.8424520591894785,25
9,0.8517531951268514,25
10,0.8067328731218973,25
11,0.8878502945105234,25
0,0.9565011620521545,26
1,0.9047808051109314,26
2,0.8944276571273804,26
3,0.8505104700724284,26
4,0.8649923205375671,26
5,0.8562347292900085,26
6,0.8506457885106404,26
7,0.8353650569915771,26
8,0.7924244960149129,26
9,0.7684634526570638,26
10,0.7411200046539307,26
11,0.8061231732368469,26
0,0.969187327226003,27
1,0.928077232837677,27
2,0.919171142578125,27
3,0.8735361138979594,27
4,0.883964228630066,27
5,0.8665337522824605,27
6,0.8682469685872396,27
7,0.8580024758974711,27
8,0.8171210408210754,27
9,0.8026960412661235,27
10,0.752289613087972,27
11,0.7511744817097982,27
0,0.9611491759618124,28
1,0.9126355931872413,28
2,0.9034120922996884,28
3,0.861395571913038,28
4,0.8720211528596424,28
5,0.8633074533371699,28
6,0.8544212040447053,28
7,0.8417427965572902,28
8,0.8045627645083836,28
9,0.7769062377157665,28
10,0.7553222406478155,28
11,0.7610342417444501,28
0,0.9613655845324198,29
1,0.9155035416285197,29
2,0.9084270636240641,29
3,0.8621016025543213,29
4,0.8746339042981466,29
5,0.8641647100448608,29
6,0.860127572218577,29
7,0.843461521466573,29
8,0.7982933839162191,29
9,0.7713020284970601,29
10,0.731526772181193,29
11,0.7411257942517598,29
0,0.9639860192934672,30
1,0.9233228007952372,30
2,0.920451815923055,30
3,0.8845447460810344,30
4,0.8968744158744812,30
5,0.8847117980321249,30
6,0.8758708238601685,30
7,0.8621249238650004,30
8,0.8398181358973186,30
9,0.8257431785265604,30
10,0.8293654799461365,30
11,0.9024089614550272,30
0,0.9639393460182917,31
1,0.9198950671014332,31
2,0.9127465628442311,31
