metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
pc10,0.010425785700790537,0.009896077690646002,0.0005297080101445348,8.56981355464056e-05,0.0010165366083383636,0.018,0.3170074718854953,100,100,10,0.021599999999999998
pc10,0.010240221270360004,0.009359158547595094,0.0008810627227649106,0.00048223552759736653,0.0012971528503112491,0.0,0.573853200830682,100,100,11,0.0
k85,6.0,5.0,1.0,1.0,1.0,0.0,,100,100,0,0.0
k85,6.0,5.0,1.0,1.0,1.0,0.0,,100,100,1,0.0
k85,6.0,5.0,1.0,1.0,1.0,0.0,,100,100,2,0.0
k85,6.0,5.0,1.0,1.0,1.0,0.0,,100,100,3,0.0
k85,6.0,5.91,0.08999999999999986,0.040000000000000036,0.15000000000000036,0.0,0.4425202547049967,100,100,4,0.0
k85,6.0,5.85,0.15000000000000036,0.08000000000000007,0.21999999999999975,0.0,0.5911106196862681,100,100,5,0.0
k85,6.0,5.71,0.29000000000000004,0.20999999999999996,0.3799999999999999,0.0,0.8992954989135645,100,100,6,0.0
k85,6.0,5.93,0.07000000000000028,0.019999999999999574,0.1200000000000001,0.002,0.386046963547853,100,100,7,0.002181818181818182
k85,6.0,5.97,0.03000000000000025,0.0,0.07000000000000028,0.088,0.24746133718636304,100,100,8,0.08800000000000001
k85,6.51,5.99,0.5199999999999996,0.41999999999999993,0.6200000000000001,0.0,1.4355435275182482,100,100,9,0.0
k85,6.93,5.98,0.9499999999999993,0.8899999999999997,1.0,0.0,4.593190894944664,100,100,10,0.0
k85,6.69,6.01,0.6800000000000006,0.5800000000000001,0.7702500000000002,0.0,1.937870078974868,100,100,11,0.0
k90,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,0,1.0
k90,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,1,1.0
k90,6.0,6.0,0.0,0.0,0.0,2.0,,100,100,2,1.0
k90,6.02,6.0,0.019999999999999574,0.0,0.04999999999999982,0.284,0.2010178182781427,100,100,3,0.3786666666666666
