metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,level_from,level_to,q_value
G,0.8502274673339868,0.9108954083493778,-0.06066794101539097,-0.06333275663805374,-0.057835774047625625,0.0,-5.8817646473476985,100,100,4,5,6,0.0
G,0.902617792328672,0.8735979220867156,0.029019870241956403,0.02622830893079217,0.031945153932155065,0.0,2.741512347232706,100,100,4,6,7,0.0
G,0.9095443885747402,0.8873888439923996,0.02215554458234059,0.019599903955736197,0.024716554586163474,0.0,2.242097480481211,100,100,4,7,8,0.0
G,0.8485464162575821,0.8893215654525494,-0.040775149194967275,-0.044149572778245015,-0.037440411620705556,0.0,-3.5655000893129842,100,100,4,8,9,0.0
G,0.8885150940413513,0.8634954381504701,0.025019655890881176,0.022112474270389888,0.02787839222982049,0.0,2.453564506272739,100,100,4,9,10,0.0
G,0.8623666801868924,0.8328931343001978,0.029473545886694597,0.026206732313879044,0.03270045567748563,0.0,2.4073038885136206,100,100,5,1,2,0.0
G,0.8807042099857142,0.8398030668421399,0.04090114314357429,0.03801423971706197,0.043481696381703704,0.0,4.085951463748983,100,100,5,2,3,0.0
G,0.858187188654192,0.8676574489426991,-0.00947026028850717,-0.012548995485216003,-0.006690528346810792,0.0,-0.8862829997297883,100,100,5,3,4,0.0
G,0.836479530096054,0.8926496241428548,-0.056170094046800734,-0.059032286178095875,-0.05348345441124036,0.0,-5.599932368967906,100,100,5,4,5,0.0
G,0.8368907974050159,0.8967176113951774,-0.05982681399016143,-0.06290244029759194,-0.056336907017976084,0.0,-4.974226636529784,100,100,5,5,6,0.0
G,0.8795663079207853,0.8597849269405242,0.019781380980261054,0.016495568505852067,0.02341364796257454,0.0,1.5058481011011806,100,100,5,6,7,0.0
G,0.8828106674443161,0.8599437251469445,0.02286694229737163,0.017981770014230965,0.02778870779895603,0.0,1.3787304349424212,100,100,5,7,8,0.0
G,0.8445223811987848,0.8199016434942918,0.024620737704492912,0.019850696076618355,0.029467432379024973,0.0,1.3214512590729912,100,100,5,8,9,0.0
G,0.8759388549975934,0.8535550916327369,0.02238376336485648,0.019063231346780306,0.0257418424473868,0.0,2.023465494595101,100,100,5,9,10,0.0
G,0.8407738038916438,0.8061615804845378,0.03461222340710601,0.02956552133829797,0.0400754696467563,0.0,1.8918566369830692,100,100,6,1,2,0.0
G,0.8661651159865515,0.8243210623264313,0.04184405366012023,0.03911066512043284,0.04447901056598096,0.0,4.331220740149597,100,100,6,2,3,0.0
G,0.8321026937365532,0.8399729290183573,-0.007870235281804083,-0.011293886443062234,-0.0038282137527234895,0.0,-0.5766789089818365,100,100,6,3,4,0.0
G,0.8118682633609998,0.8742065424881282,-0.062338279127128415,-0.0656938644202929,-0.05902341525040209,0.0,-5.095753510787306,100,100,6,4,5,0.0
G,0.8203637022470673,0.8713253777807667,-0.05096167553369935,-0.05398784774684941,-0.047770355221250685,0.0,-4.602455993395956,100,100,6,5,6,0.0
G,0.8645228895667999,0.8319056772461961,0.03261721232060377,0.028767130529620242,0.03631503305273147,0.0,2.2393900318844517,100,100,6,6,7,0.0
G,0.863284985512022,0.8577574346576416,0.005527550854380392,0.00165142760450655,0.00945691102687571,0.008,0.373253409880948,100,100,6,7,8,0.00864
G,0.8313940758974779,0.8419181860401517,-0.010524110142673737,-0.01462977465006785,-0.007091072808040546,0.0,-0.7616336048771322,100,100,6,8,9,0.0
G,0.8659315160938671,0.8238884518312085,0.04204306426265858,0.03897907813565123,0.045471317799093795,0.0,3.5612876887069005,100,100,6,9,10,0.0
G,0.8390424585380251,0.8006602580944698,0.038382200443555226,0.032503395684311605,0.04410553936027581,0.0,1.7416705391355964,100,100,7,1,2,0.0
G,0.8546159898813754,0.8074354658372818,0.047180524044093675,0.04406144578125751,0.050345959990601784,0.0,3.9689298095233556,100,100,7,2,3,0.0
G,0.8261244670729789,0.8313000905286697,-0.005175623455690781,-0.008718119215196574,-0.0014267107689783954,0.012,-0.40162047268476686,100,100,7,3,4,0.012831683168316833
G,0.8044281439733884,0.8584178394921242,-0.05398969551873589,-0.057403862772006944,-0.050651340877714286,0.0,-4.08904927329349,100,100,7,4,5,0.0
G,0.8009466354378633,0.837773109397718,-0.03682647395985472,-0.040435854559462796,-0.03292119436806876,0.0,-2.556912915036319,100,100,7,5,6,0.0
G,0.8553828155970762,0.8164704965021875,0.03891231909488868,0.03472300112638922,0.04345260037001644,0.0,2.505705654072984,100,100,7,6,7,0.0
G,0.8530702045578806,0.8444098331582925,0.008660371399588085,0.004509438830128984,0.012951744220925931,0.0,0.5521755202099388,100,100,7,7,8,0.0
G,0.793949107842313,0.8537958748600785,-0.05984676701776548,-0.0640193511962654,-0.05577964183699985,0.0,-3.9165473370698627,100,100,7,8,9,0.0
G,0.8615868842753152,0.8179506808008468,0.043636203474468394,0.03956658366039861,0.047620826472424584,0.0,2.8617505669290844,100,100,7,9,10,0.0
G,0.8047030201563758,0.8029065602085894,0.001796459947786433,-0.005543865212443357,0.009465709193322801,0.64,0.06382046219825259,100,100,8,1,2,0.645981308411215
