metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
pc8,0.017561552561819505,0.01849699797108765,-0.0009354454092681437,-0.0009958086023107245,-0.0008759955982677685,0.0,-4.281999439913098,100,100,3,0.0
pc8,0.017137341443449212,0.017772937156259973,-0.000635595712810761,-0.0006943015619181132,-0.0005751577331684527,0.0,-2.9346510308148765,100,100,4,0.0
pc8,0.016481603235006286,0.016943928617984008,-0.000462325382977722,-0.0005390735915861883,-0.00038292232109233496,0.0,-1.6054654712525616,100,100,5,0.0
pc8,0.01591311634518202,0.016213135085999923,-0.00030001874081790267,-0.00036893748585134213,-0.00022761504608205654,0.0,-1.2024972387458126,100,100,6,0.0
pc8,0.015427246019244152,0.015717554464936213,-0.0002903084456920609,-0.00036407193681225574,-0.0002063642954453819,0.0,-1.0441232780744005,100,100,7,0.0
pc8,0.01570635133422907,0.014893360696732949,0.0008129906374961197,0.0007141243505757281,0.0009089972157962608,0.0,2.4094354739083994,100,100,8,0.0
pc8,0.016414852980524263,0.015156112452968907,0.0012587405275553566,0.0010903719421476124,0.0014195380448363821,0.0,1.9608788059498896,100,100,9,0.0
pc8,0.01852433033287521,0.014820792898535683,0.003703537434339526,0.0033820156098809152,0.00399465850554407,0.0,3.355887840703183,100,100,10,0.0
pc8,0.017671234132721977,0.017536815004423213,0.00013441912829876418,-0.00032178635383024224,0.0005817069597542303,0.524,0.08061927377596617,100,100,11,0.524
pc9,0.0008729617923381248,0.0009864469536113992,-0.00011348516127327444,-0.00018667924073816037,-4.925935265054946e-05,0.002,-0.44849930623737844,100,100,0,0.002
pc9,0.0009382517685298331,0.001390070884372057,-0.00045181911584222384,-0.0005537567974970423,-0.0003433744575813778,0.0,-1.2144600813224178,100,100,1,0.0
pc9,0.0015672458882908813,0.003390027973800846,-0.0018227820855099646,-0.002115799040097036,-0.001553656395699356,0.0,-1.838382555953382,100,100,2,0.0
pc9,0.0029202138725667763,0.0048739164136349595,-0.001953702541068183,-0.0023038117896648906,-0.001636800218198902,0.0,-1.6244747123756156,100,100,3,0.0
pc9,0.0037836993066593535,0.0064356718701310016,-0.002651972563471648,-0.003027011398575269,-0.00228602820896776,0.0,-1.9362434530966413,100,100,4,0.0
pc9,0.004209697279147754,0.00679613448213781,-0.0025864372029900566,-0.002949640223290769,-0.002253064509306568,0.0,-1.9536383621702105,100,100,5,0.0
pc9,0.005281297187320839,0.0073772419709711755,-0.0020959447836503362,-0.0025273544529336466,-0.0016906838575378113,0.0,-1.407444657166702,100,100,6,0.0
pc9,0.005859677006956137,0.008037885432131537,-0.0021782084251754,-0.002553020462917628,-0.0018237270470126573,0.0,-1.6418845515111675,100,100,7,0.0
pc9,0.006849855422042253,0.009205845491960594,-0.0023559900699183416,-0.0027599485543323677,-0.0019484647044446413,0.0,-1.6342222392031212,100,100,8,0.0
pc9,0.008344404492527203,0.010663264645263508,-0.0023188601527363052,-0.002782924404484226,-0.0018660083487629837,0.0,-1.4244121867741246,100,100,9,0.0
pc9,0.009957474679686081,0.011868021581321908,-0.0019105469016358276,-0.002405693827313375,-0.0014123473289655514,0.0,-1.129860643597216,100,100,10,0.0
pc9,0.0092521716235205,0.01156840464565898,-0.0023162330221384794,-0.002728523723431868,-0.0019308308669133195,0.0,-1.5629294394471795,100,100,11,0.0
