metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,level_from,level_to,q_value
G,0.8978301374600045,0.8786996938136834,0.019130443646321105,0.015475706135812761,0.022896693293040577,0.0,1.4116422040269871,100,100,9,9,10,0.0
G,0.8642323533774368,0.8486758909476183,0.015556462429818452,0.0122616054653294,0.018866832340579738,0.0,1.2585506867531948,100,100,10,1,2,0.0
G,0.8785732627444797,0.8157559590363311,0.06281730370814853,0.059362314960455256,0.06645249573245401,0.0,4.82673693443187,100,100,10,2,3,0.0
G,0.8990957173355041,0.8629025142840924,0.036193203051411715,0.03329875740322568,0.03904704134120105,0.0,3.334223521833321,100,100,10,3,4,0.0
G,0.8063565632440739,0.8618237415358184,-0.05546717829174452,-0.059144967914148076,-0.05167215368435495,0.0,-3.969277952887194,100,100,10,4,5,0.0
G,0.7401502553872646,0.8448774369160337,-0.10472718152876903,-0.10958236364334348,-0.09917640277364893,0.0,-5.4639948705884605,100,100,10,5,6,0.0
G,0.8592572471494714,0.8487046800355117,0.010552567113959688,0.007081335955491546,0.013704381278878297,0.0,0.8967538662213508,100,100,10,6,7,0.0
G,0.8727844685595185,0.8695954286437186,0.003189039915799885,-0.0002817028701542351,0.006894133549502997,0.07,0.24157796943495152,100,100,10,7,8,0.07132075471698114
G,0.7685843294314922,0.915507126767011,-0.14692279733551872,-0.15114563252587657,-0.1424757129944269,0.0,-9.245653598444562,100,100,10,8,9,0.0
G,0.8754118582346136,0.8808856196640029,-0.005473761429389268,-0.010238629271385663,-0.0007038126845446441,0.024,-0.32408568322777537,100,100,10,9,10,0.025411764705882352
G,0.8336012610197068,0.7600900032643287,0.07351125775537803,0.06838538085037742,0.0787289896044466,0.0,3.786651389433283,100,100,11,1,2,0.0
G,0.8589451512363223,0.729125147091964,0.12982000414435835,0.12318786035929272,0.13547851438390496,0.0,5.832117671467247,100,100,11,2,3,0.0
G,0.8754417853752773,0.8039617744154399,0.07148001095983736,0.06752723961877,0.07560219376815669,0.0,4.754831856238483,100,100,11,3,4,0.0
G,0.7203441662580248,0.8564554188852272,-0.13611125262720247,-0.14213460194254443,-0.12924697641267874,0.0,-6.100255391354168,100,100,11,4,5,0.0
G,0.6705895484503773,0.8143884133966196,-0.14379886494624228,-0.15098273673788445,-0.13712076420206867,0.0,-5.6560850110798055,100,100,11,5,6,0.0
G,0.8254670615342874,0.821218696071988,0.004248365462299342,-0.00038097050333052717,0.008698599656470291,0.07,0.257679759032151,100,100,11,6,7,0.07132075471698114
G,0.8743564448465431,0.8221247864006058,0.052231658445937246,0.04649339518289217,0.05759137706453805,0.0,2.673160991472022,100,100,11,7,8,0.0
G,0.6806043143177789,0.8831384402229671,-0.20253412590518816,-0.20902660959232888,-0.1961732864615935,0.0,-8.724928772419705,100,100,11,8,9,0.0
G,0.8417039134544986,0.8588148426782517,-0.017110929223753124,-0.023086105180910234,-0.011520497703020053,0.0,-0.7939480110194594,100,100,11,9,10,0.0
