metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,level_from,level_to,q_value
G,0.8117668907169312,0.8640198894847951,-0.052252998767863934,-0.057057571135555915,-0.04747870920338336,0.0,-2.980446527862822,100,100,7,1,2,0.0
G,0.8628421480579981,0.8435162838976534,0.019325864160344652,0.015154474491188282,0.023367153200519093,0.0,1.248846384044326,100,100,7,2,3,0.0
G,0.8632097732311204,0.872810165194292,-0.00960039196317164,-0.013456301010979351,-0.005574047959418657,0.0,-0.6628090889976271,100,100,7,3,4,0.0
G,0.8810447337722022,0.8835847635836828,-0.002540029811480604,-0.006357735619020083,0.0014227616246256067,0.208,-0.18357201837114268,100,100,7,4,5,0.22023529411764706
G,0.8386514468320779,0.8648206193721483,-0.02616917254007034,-0.030573934702575262,-0.02169136699231144,0.0,-1.6104429756065872,100,100,7,5,6,0.0
G,0.8583541034786474,0.8550901995026876,0.00326390397595977,-0.0017072926794018727,0.008563287202777183,0.202,0.18093319593966137,100,100,7,6,7,0.21600000000000003
G,0.8706011850464912,0.8878710395428869,-0.01726985449639573,-0.02035598361243802,-0.013949601105340381,0.0,-1.4920959960112876,100,100,7,7,8,0.0
G,0.8170228130320709,0.8922288184501823,-0.0752060054181114,-0.07922589542688349,-0.07107611377615301,0.0,-5.119362370605719,100,100,7,8,9,0.0
G,0.8199121503924566,0.8616219024118921,-0.0417097520194355,-0.04823602574216936,-0.03576996051624177,0.0,-1.919979954970316,100,100,7,9,10,0.0
G,0.8012705952927235,0.8644202672900663,-0.06314967199734278,-0.06855594030533516,-0.057498278930948915,0.0,-3.1610563468224058,100,100,8,1,2,0.0
G,0.834183044516378,0.8199771067443349,0.014205937772043153,0.009436702181564343,0.01858335122579596,0.0,0.8404234744585757,100,100,8,2,3,0.0
G,0.834727351864652,0.8553512980436523,-0.02062394617900032,-0.025050235513846133,-0.016364780326199587,0.0,-1.2773386596028022,100,100,8,3,4,0.0
G,0.8599585252219722,0.8550394211241178,0.004919104097854454,0.0008472623966637422,0.009013200653770136,0.028,0.32188732959713584,100,100,8,4,5,0.03183157894736842
G,0.811209689223104,0.8493346125034114,-0.038124923280307366,-0.042695754190912746,-0.03411499875869059,0.0,-2.481721533937634,100,100,8,5,6,0.0
G,0.8137863511391101,0.85143766603063,-0.03765131489151985,-0.04289234080136071,-0.03208942457646833,0.0,-1.9650074158723865,100,100,8,6,7,0.0
G,0.8419080811474059,0.8916657460525867,-0.049757664905180854,-0.054064348577293954,-0.045434777607886764,0.0,-3.3712584070631895,100,100,8,7,8,0.0
G,0.8042165856569531,0.8959796141892197,-0.09176302853226659,-0.09585248338979865,-0.08750348915817237,0.0,-6.106320062983476,100,100,8,8,9,0.0
