layer_from,layer_to,k_used,variance_threshold,residual_fro,rotation,boot_id
2,3,5,,0.7761558294296265,"[[ 0.9976381   0.05723063 -0.0017505  -0.02559567 -0.02801163]
 [-0.05379967  0.9947703  -0.00827928  0.06208553  0.06011998]
 [-0.00242955  0.01611591  0.9892387  -0.14445317  0.0165717 ]
 [ 0.02820124 -0.05742012  0.14553031  0.9869944  -0.02388736]
 [ 0.03197782 -0.05999865 -0.01250114  0.02157765  0.9973744 ]]",3
3,4,5,,0.7716856598854065,"[[ 0.9939878   0.10055642 -0.01421638 -0.03536503 -0.02059142]
 [-0.10091151  0.99415725 -0.03095685  0.01349224 -0.01811243]
 [ 0.0225146   0.02778045  0.94660616  0.31979656  0.01970867]
 [ 0.03051144 -0.0202563  -0.31922802  0.94645643 -0.03118317]
 [ 0.01916782  0.01891802 -0.0294955   0.02275098  0.998943  ]]",3
4,5,5,,0.7142883539199829,"[[ 9.9608445e-01  6.5451205e-02  2.3591523e-03 -2.9185377e-02
  -5.1716056e-02]
 [-6.3737638e-02  9.9316788e-01 -8.9970320e-02  3.8029481e-02
   3.7477138e-03]
 [-1.0905780e-02  9.1318615e-02  9.9433935e-01 -4.8579633e-02
  -2.1706033e-02]
 [ 2.9077226e-02 -3.1533122e-02  5.1046167e-02  9.9696618e-01
  -4.0160146e-02]
 [ 5.2809626e-02  3.7946194e-04  2.4150101e-02  3.7421368e-02
   9.9761087e-01]]",3
5,6,5,,0.7350029945373535,"[[ 9.8918355e-01 -1.4374234e-01  1.5690509e-02 -2.4656601e-02
  -2.0308683e-04]
 [ 1.4385155e-01  9.8853022e-01  3.3720944e-02  2.9727630e-02
  -9.6935807e-03]
 [-1.6655833e-02 -3.6083803e-02  9.8474079e-01  1.6867442e-01
   1.5971299e-02]
 [ 2.3234118e-02 -2.7438916e-02 -1.6894449e-01  9.8474288e-01
  -2.1129953e-02]
 [ 2.3532249e-03  9.5535284e-03 -1.8974848e-02  1.8404098e-02
   9.9960214e-01]]",3
6,7,5,,0.7174811363220215,"[[ 0.9967605  -0.06617624 -0.03630536 -0.02736025 -0.00474949]
 [ 0.06293592  0.99486107 -0.06180351 -0.03717355  0.03299838]
 [ 0.04766561  0.06812552  0.94228214  0.3239846  -0.0150096 ]
 [ 0.01515438  0.01203215 -0.3250269   0.94344497  0.0624062 ]
 [-0.00243341  0.03295778 -0.03638925  0.05305619 -0.9973809 ]]",3
7,8,5,,0.8004171252250671,"[[ 9.98779655e-01  1.47010933e-03 -1.88765656e-02  4.32539620e-02
   1.44865187e-02]
 [-3.14755691e-03  9.97648239e-01  3.96266319e-02  5.58316559e-02
   7.02191435e-04]
 [ 2.95016821e-02 -2.36410629e-02  9.64690328e-01 -2.60634243e-01
   3.62943765e-03]
 [ 3.70865092e-02  6.43075183e-02 -2.59492368e-01 -9.62486327e-01
  -2.78045107e-02]
 [-1.35492785e-02  1.15258817e-03 -1.04759019e-02 -2.64945179e-02
   9.99501586e-01]]",3
8,9,5,,0.8436809182167053,"[[ 0.9992675   0.00874177  0.00715826  0.03627919  0.00453018]
 [-0.01084471  0.9981402   0.01299744  0.05720019 -0.01256098]
 [ 0.01277689  0.02251376 -0.9860498  -0.16409463  0.0104252 ]
 [-0.03378172 -0.05515957 -0.16577502  0.98275506 -0.05027322]
 [-0.00650377  0.00950364  0.00207948  0.05174399  0.9985918 ]]",3
9,10,5,,1.0905935764312744,"[[ 0.99911404  0.01040388 -0.01069143  0.02833495 -0.02730575]
 [-0.010543    0.9933516   0.10912311  0.02875248 -0.02017647]
 [ 0.01639954 -0.10120262  0.9714226  -0.21075328 -0.03755395]
 [ 0.02179845  0.04917605 -0.2099215  -0.970217   -0.10825247]
 [ 0.03026131  0.02200699  0.01577909 -0.11239463  0.99283355]]",3
10,11,5,,0.9618082642555237,"[[ 9.7650433e-01 -2.1430489e-01 -3.2091727e-03 -2.1742467e-02
  -5.4524061e-03]
 [ 2.1373136e-01  9.7482580e-01  6.0961552e-02 -1.7685434e-02
  -2.1078193e-03]
 [-9.3713533e-03 -5.9897233e-02  9.9770015e-01  2.6096996e-02
  -1.5424219e-02]
 [-2.5088336e-02 -1.4148676e-02  2.5515225e-02 -9.9878716e-01
   3.0717496e-02]
 [ 6.4048441e-03  3.9725468e-04  1.4724949e-02  3.0945735e-02
   9.9939197e-01]]",3
0,1,5,,0.8077595233917236,"[[ 0.99879974 -0.01405591  0.02522364 -0.01278605  0.03744015]
 [ 0.01692083  0.9880886  -0.01455497  0.15106237 -0.01905456]
 [-0.02191554 -0.00407971  0.9916436   0.11909933 -0.04428807]
 [ 0.01245379 -0.15145484 -0.11707322  0.9811133   0.02483691]
 [ 0.03843627 -0.02298484 -0.04570334  0.01577028 -0.9978261 ]]",4
