layer_from,layer_to,k_used,variance_threshold,residual_fro,rotation,boot_id
7,8,7,0.9,0.9189373850822449,"[[ 9.79841888e-01 -1.82672411e-01  7.73845986e-02 -6.05998654e-03
   2.20389664e-02 -1.52624305e-03  5.24904719e-03]
 [ 1.56544581e-01  9.52675939e-01  2.49099016e-01  1.95889007e-02
   7.13356882e-02 -4.99006314e-03 -1.88313331e-02]
 [-1.18620016e-01 -2.29960680e-01  9.64509428e-01 -3.34629416e-02
  -2.55886391e-02  3.15017626e-02 -1.43614784e-03]
 [-3.92439915e-03 -3.30793224e-02  2.54355762e-02  9.90486145e-01
   9.26834717e-02  9.18305740e-02 -1.25495791e-02]
 [-3.48668657e-02 -6.52190000e-02 -4.29135136e-04 -1.03605352e-01
   9.86972868e-01  9.78697985e-02  1.01330075e-02]
 [ 9.85658914e-03  2.15562824e-02 -3.15485522e-02 -8.02811608e-02
  -1.04993351e-01  9.90375042e-01  1.14702024e-02]
 [-2.17550434e-03  1.85744073e-02  6.35773782e-03  1.47592686e-02
  -6.44517969e-03 -1.12441918e-02  9.99611974e-01]]",2
8,9,7,0.9,0.9382838606834412,"[[ 9.91163254e-01 -8.24562758e-02  8.61003324e-02  3.54053006e-02
  -4.39868048e-02  2.08732462e-03 -1.37966964e-02]
 [ 7.72619843e-02  9.94273067e-01  1.91068966e-02  3.48039232e-02
  -4.82319780e-02  3.05655245e-02 -2.47947853e-02]
 [-8.64434987e-02 -1.10190641e-02  9.95968461e-01 -7.47358054e-03
   1.13755669e-02 -7.30861537e-03  1.46378847e-02]
 [-3.28270197e-02 -2.68591233e-02  3.22411326e-03  9.91404951e-01
   1.21792100e-01  3.25609173e-04 -2.17589550e-02]
 [ 5.14750555e-02  4.36424240e-02 -5.98630682e-03 -1.18227646e-01
   9.82601106e-01  1.24995328e-01 -1.74169317e-02]
 [-1.06319161e-02 -3.46825607e-02  6.60378439e-03  1.44983269e-02
  -1.21055201e-01  9.90177870e-01  5.76509610e-02]
 [ 1.76964104e-02  2.59180740e-02 -1.33662885e-02  2.01895367e-02
   2.48372890e-02 -5.41457273e-02  9.97436762e-01]]",2
9,10,7,0.9,1.0188583135604858,"[[ 0.97972447 -0.11548465 -0.14736919 -0.06568735  0.01295949  0.00710447
  -0.02350256]
 [ 0.05511978  0.9266832  -0.36539048  0.01416136 -0.03443121  0.05735732
  -0.00583521]
 [-0.17908995 -0.3516149  -0.9165241  -0.01997107 -0.05146489 -0.00823835
   0.03408529]
 [-0.06473782  0.02962674  0.00311963 -0.948239    0.3064552   0.01750972
  -0.03928081]
 [-0.00256506 -0.00267875 -0.05964625  0.3063019   0.9377671   0.15177207
  -0.01287524]
 [-0.009241   -0.0554865   0.02465001 -0.03200763 -0.1471859   0.985903
   0.03918321]
 [ 0.02730634  0.01802655  0.0240932  -0.03291245  0.0318164  -0.0352947
   0.9975008 ]]",2
10,11,8,0.9,1.5596359968185425,"[[ 0.96099496  0.24180165 -0.02459004  0.03832674 -0.0814883  -0.00589351
  -0.03290888 -0.09049272]
 [ 0.14556143 -0.452228    0.8625023  -0.07102077  0.07182476  0.04013226
  -0.12617177  0.05156383]
 [ 0.19081718 -0.8439347  -0.48069596 -0.03563289 -0.09506537 -0.04801958
  -0.08733173  0.00738056]
 [ 0.01816333  0.05669816 -0.02186847 -0.98110116 -0.10933051 -0.02439782
   0.14342096 -0.01731593]
 [-0.08716937  0.04955249  0.08046103  0.06925083 -0.9449328   0.17569847
  -0.19783282  0.12558068]
 [ 0.02760199 -0.0370346  -0.06744253 -0.02549986  0.14523178  0.98012614
   0.10031764 -0.02940512]
 [ 0.0896733  -0.07154462  0.04402876  0.11083595 -0.09176485 -0.0471813
   0.77624047  0.59951717]
 [-0.04645153 -0.1124083   0.10477234  0.10921322 -0.21165802 -0.04135479
   0.5505003  -0.7827783 ]]",2
0,1,6,0.9,0.8399775624275208,"[[-0.99030536 -0.07847897  0.10976811  0.01289464 -0.02399826 -0.01857426]
 [-0.08459474  0.99496603 -0.04358081 -0.02445732  0.01723114  0.00958423]
 [ 0.10753357  0.05332663  0.988818   -0.02825736 -0.0555135  -0.06286139]
 [ 0.0124133   0.0255991   0.03068394  0.99688095  0.06334813  0.02155352]
 [ 0.01872873  0.01883682 -0.06589511  0.06707193 -0.9838769  -0.14979964]
 [-0.00840112 -0.00544633  0.05483611 -0.01291883 -0.15497988  0.9862591 ]]",3
1,2,6,0.9,0.8869429230690002,"[[-0.98614174 -0.07437541  0.14814746  0.00334145  0.0055816  -0.00168094]
 [-0.04128677  0.9741677   0.21551429 -0.04903177 -0.00997363 -0.01851372]
 [ 0.16021329 -0.20188755  0.96177596  0.05484287  0.06592876  0.03472338]
 [-0.00796432  0.06104965 -0.04844419  0.9923797   0.09424123 -0.01280236]
 [ 0.00451883 -0.01706673  0.05703438  0.09854402 -0.99289525  0.02972337]
 [-0.0082322   0.02624361 -0.03151357  0.00697835  0.02829096  0.9986998 ]]",3
2,3,6,0.9,0.8895632028579712,"[[ 0.99080515  0.08974127 -0.0815767   0.04101967  0.01858529  0.03960789]
 [-0.08767278  0.9926297  -0.02217441 -0.05286061 -0.05765116 -0.01975205]
 [ 0.07854027  0.02892623  0.9906739  -0.07336383  0.04209077  0.06637729]
 [-0.04405684  0.05629564  0.06823698  0.99021536  0.08510279  0.04964271]
 [-0.02446886  0.05019378 -0.04952262 -0.08690903  0.9932083   0.02033504]
 [-0.0437065   0.01036462 -0.06564968 -0.04539908 -0.02922572  0.9953678 ]]",3
3,4,6,0.9,0.8346083164215088,"[[ 0.98560226  0.16358164  0.00876157  0.02398178 -0.03190483 -0.01262798]
 [-0.16384593  0.98522323 -0.02110318 -0.02863929 -0.03103827 -0.01614967]
 [-0.01058311  0.01888467  0.99662966 -0.03501385  0.04036218 -0.05835703]
 [-0.02741027  0.02672726  0.03286571  0.9976344   0.04597489  0.00812919]
 [ 0.0271183   0.03197788 -0.0474912  -0.04353756  0.9927023  -0.09291492]
 [ 0.01200044  0.02197076  0.05358699 -0.014449    0.09390429  0.99371773]]",3
4,5,6,0.9,0.7966151833534241,"[[ 0.9735223   0.20196426  0.0995006   0.0377586   0.009959    0.00628946]
 [-0.20420693  0.9782785   0.00338211  0.02452567 -0.01643572  0.01968692]
 [-0.09242963 -0.02016094  0.98753315 -0.08350124 -0.05991942 -0.07256533]
 [-0.04288809 -0.03272278  0.09376959  0.9775554   0.16120139  0.08183303]
 [-0.01224947  0.0168739   0.04865116 -0.17155279  0.9819457   0.05958644]
 [-0.00460722 -0.02048409  0.0608831  -0.07717125 -0.0764007   0.99199796]]",3
5,6,6,0.9,0.8356834650039673,"[[ 0.9929692   0.10910999  0.0433169   0.00262733 -0.00807357 -0.0126    ]
 [-0.114197    0.98481756  0.12464201  0.01551124 -0.00623965 -0.03575186]
 [-0.02907351 -0.12850505  0.9895642  -0.05204993  0.01437908 -0.02208862]
 [-0.00224502 -0.02152251  0.05034723  0.99813354 -0.01066413  0.02475038]
 [ 0.0090614   0.01506125 -0.0074201   0.00645211  0.98126525  0.1916062 ]
 [ 0.00622931  0.03202705  0.02758245 -0.02703847 -0.1915567   0.98017836]]",3
