layer,neuron_idx,score
4,2144,0.8216585516929626
4,2274,0.8167485594749451
4,413,-0.8161835074424744
4,102,0.814268946647644
4,2236,0.8134100437164307
4,2976,-0.8115485906600952
4,2651,0.8111568093299866
4,1758,-0.8110450506210327
4,551,-0.8082849979400635
4,1043,-0.8079395294189453
4,9,0.8067488670349121
4,1882,0.80644690990448
4,2605,-0.804568350315094
4,2870,0.80326908826828
4,3017,-0.8017125129699707
4,2982,-0.8004622459411621
4,1984,-0.7990623116493225
4,2509,-0.7987731695175171
4,2407,-0.7980133295059204
4,585,0.794403612613678
4,2876,0.793773353099823
4,414,0.793598473072052
4,1894,0.7932797074317932
4,63,0.7915103435516357
4,2259,0.7907904982566833
5,1589,-0.8910797834396362
5,1048,-0.8850622773170471
5,872,-0.8641363978385925
5,439,-0.8568195700645447
5,2696,-0.8559451699256897
5,2683,0.8453750610351562
5,2615,-0.84117591381073
5,291,-0.829729437828064
5,1956,-0.8204324245452881
5,489,-0.8199682831764221
5,1579,-0.8163401484489441
5,2575,-0.8152207136154175
5,2171,-0.8142516016960144
5,1926,-0.8098125457763672
5,2226,-0.8049004077911377
5,2022,-0.8021026253700256
5,1992,-0.7985528111457825
5,524,-0.7935295701026917
5,1080,-0.7935221195220947
5,2766,-0.7918029427528381
5,3064,-0.7882164716720581
5,813,-0.7827989459037781
5,2099,-0.7807477116584778
5,1890,-0.7782928347587585
5,2603,-0.7723273038864136
5,27,-0.7710831165313721
5,2445,-0.7693461775779724
5,1844,-0.7682597041130066
5,1236,-0.7682254314422607
5,1113,0.7678000330924988
5,125,0.7670742869377136
5,107,0.7654645442962646
5,820,-0.7650632858276367
5,3026,-0.7638539671897888
5,2755,0.7597262859344482
5,1552,-0.7571210265159607
5,2345,0.7567527890205383
5,2241,-0.755233645439148
5,984,-0.7516961097717285
5,2429,-0.7511447668075562
5,664,-0.7508825659751892
5,666,-0.7502762079238892
5,1172,0.7493011355400085
5,2214,-0.7482792139053345
5,1546,-0.743837296962738
5,2941,-0.743790864944458
5,598,-0.7424468398094177
5,2015,0.7380508780479431
5,1518,-0.7367411255836487
5,774,-0.7325343489646912
6,1853,-0.8463682532310486
6,1660,-0.8348571062088013
6,316,-0.8296375274658203
6,1883,0.8212514519691467
6,897,-0.8046795725822449
6,2505,-0.8002397418022156
6,751,-0.7807859182357788
6,2065,0.780012309551239
