metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,level_from,level_to,q_value
G,0.8816663395752985,0.8797280794675387,0.0019382601077597705,-0.0009290035628252091,0.005070019595005844,0.184,0.17705957859639074,100,100,7,8,9,0.19675247524752476
G,0.8608481597048896,0.8493937681492362,0.01145439155565342,0.007632322180625808,0.015176813750370685,0.0,0.8861689621881694,100,100,7,9,10,0.0
G,0.8837859984991097,0.8611875884405206,0.02259841005858909,0.020759817909461062,0.02430789505653666,0.0,3.635244533919233,100,100,8,1,2,0.0
G,0.864586536254675,0.8118747025619426,0.05271183369273236,0.050167217308471936,0.05538029172763482,0.0,5.50628292459601,100,100,8,2,3,0.0
G,0.857023335436507,0.8352307803351726,0.021792555101334377,0.019519071680957914,0.023964506826656563,0.0,2.775683259193454,100,100,8,3,4,0.0
G,0.854851629363639,0.8551983370265316,-0.0003467076628925758,-0.0024743462529805277,0.0017344673206882793,0.76,-0.04786142472275755,100,100,8,4,5,0.773158878504673
G,0.8289913797799557,0.8483333973004705,-0.019342017520514787,-0.021596859337200236,-0.016951680517504016,0.0,-2.408711753722276,100,100,8,5,6,0.0
G,0.8246084264999345,0.824640662835231,-3.223633529647607e-05,-0.003163714641356291,0.0029456922183080324,0.974,-0.0029963618629844442,100,100,8,6,7,0.974
G,0.8732417634612036,0.8546551220109536,0.01858664145025002,0.016837824657630333,0.020347747159808353,0.0,3.0197835843966785,100,100,8,7,8,0.0
G,0.8514870322758245,0.8978410405422013,-0.04635400826637681,-0.05096687626157477,-0.041512990484835935,0.0,-2.6877839042577514,100,100,8,8,9,0.0
G,0.8288026710043824,0.8607750256927241,-0.0319723546883417,-0.036469058113557114,-0.027495940924424343,0.0,-1.9199405152429496,100,100,8,9,10,0.0
G,0.8543065226096955,0.8045311868460405,0.049775335763655004,0.04532843001549911,0.05420677995785824,0.0,3.3255846442614905,100,100,9,1,2,0.0
G,0.8499332987467447,0.7271254048576904,0.12280789388905433,0.11730114471444637,0.1281311790677762,0.0,5.90929958754042,100,100,9,2,3,0.0
G,0.7799394932791353,0.7948302920167407,-0.01489079873760546,-0.018794963168009625,-0.010708040881452576,0.0,-1.0163662820794834,100,100,9,3,4,0.0
G,0.8134836333990098,0.8000722906140108,0.013411342784999003,0.010659487917049595,0.016282044711436707,0.0,1.3304887829569987,100,100,9,4,5,0.0
G,0.80089841652768,0.8380578721170387,-0.037159455589358736,-0.04059185230452873,-0.03367949570812396,0.0,-3.1195122726146938,100,100,9,5,6,0.0
G,0.7825875848314118,0.8476106794178486,-0.06502309458643685,-0.06848389580230872,-0.06170118120516088,0.0,-5.417441675109621,100,100,9,6,7,0.0
G,0.8265178860468524,0.8519220908880233,-0.025404204841170897,-0.027964330995130425,-0.022909016187193328,0.0,-2.8131146747357008,100,100,9,7,8,0.0
G,0.822628952096379,0.8814275941853487,-0.05879864208896968,-0.06311275189193691,-0.05425086791030453,0.0,-3.6141921075786363,100,100,9,8,9,0.0
G,0.8151641995755453,0.8141703495870506,0.0009938499884947216,-0.003998623588385533,0.005712910399290263,0.718,0.053728279498225666,100,100,9,9,10,0.7385142857142857
G,0.8329742980679822,0.8005235119802612,0.032450786087721006,0.028540864150746765,0.036500399549625015,0.0,2.1722957215237853,100,100,10,1,2,0.0
G,0.8508190914671573,0.6887090132577078,0.16211007820944945,0.15546192915408882,0.16810691147864107,0.0,7.094699247571402,100,100,10,2,3,0.0
G,0.7754768885194308,0.7707564249452616,0.004720463574169109,-0.0026673620690785575,0.01211396194060163,0.214,0.18241800543786196,100,100,10,3,4,0.22658823529411762
G,0.7965053071332356,0.7971397274666363,-0.0006344203334006648,-0.004718817562764091,0.0032734577617235705,0.766,-0.04283200880999578,100,100,10,4,5,0.773158878504673
G,0.7236029537187681,0.8268609004720808,-0.10325794675331268,-0.11025163162937267,-0.09654801109418945,0.0,-4.111005486649953,100,100,10,5,6,0.0
G,0.7497659201219912,0.8210536350238891,-0.07128771490189789,-0.07651777217132702,-0.06615736198152126,0.0,-3.5149124413506994,100,100,10,6,7,0.0
