metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
k90,9.19,8.58,0.6099999999999994,0.41999999999999993,0.7900000000000009,0.0,0.9379291256678821,100,100,8,0.0
k90,10.39,8.49,1.9000000000000004,1.6997499999999992,2.1099999999999994,0.0,2.4128058744235337,100,100,9,0.0
k90,10.3,7.36,2.9400000000000004,2.7199999999999998,3.16,0.0,3.5210926296091727,100,100,10,0.0
k90,5.25,6.79,-1.54,-1.67,-1.4000000000000004,0.0,-3.2181964992124095,100,100,11,0.0
k95,7.78,7.35,0.4300000000000006,0.3099999999999996,0.5499999999999998,0.0,0.9577677002683251,100,100,0,0.0
k95,8.54,8.91,-0.370000000000001,-0.48025000000000034,-0.25975000000000004,0.0,-0.8796587976838336,100,100,1,0.0
k95,9.93,10.25,-0.3200000000000003,-0.5099999999999998,-0.12000000000000095,0.0,-0.4662672023746622,100,100,2,0.0
k95,11.78,11.48,0.29999999999999893,0.009999999999999787,0.5800000000000001,0.046,0.30615400636836376,100,100,3,0.055200000000000006
k95,11.9,11.51,0.39000000000000057,0.11000000000000117,0.6399999999999988,0.002,0.4002486061843155,100,100,4,0.0026666666666666666
k95,12.6,12.51,0.08999999999999986,-0.21999999999999886,0.3899999999999988,0.552,0.0822640513882463,100,100,5,0.552
k95,13.6,13.92,-0.3200000000000003,-0.6799999999999997,0.019999999999999574,0.074,-0.2527589134206491,100,100,6,0.08072727272727272
k95,14.48,13.82,0.6600000000000001,0.2597499999999998,1.049999999999999,0.0,0.47286857300730556,100,100,7,0.0
k95,15.8,14.38,1.42,0.9900000000000002,1.8399999999999999,0.0,0.9341076178361085,100,100,8,0.0
k95,17.2,14.24,2.959999999999999,2.5200000000000014,3.410250000000002,0.0,1.829611329367064,100,100,9,0.0
k95,17.07,12.87,4.200000000000001,3.76,4.63025,0.0,2.502273893277807,100,100,10,0.0
k95,8.98,12.42,-3.4399999999999995,-3.7602500000000014,-3.1099999999999994,0.0,-3.0234291120358048,100,100,11,0.0
