layer_from,layer_to,k_used,variance_threshold,residual_fro,rotation,boot_id
5,6,5,,1.1454715728759766,"[[ 0.89767784  0.28259727 -0.3113387   0.1184449   0.05790007]
 [ 0.308556   -0.9454489   0.03298065  0.04669096 -0.08747414]
 [-0.28399363 -0.13910829 -0.9395433  -0.0456096   0.12318508]
 [ 0.09967693  0.04780352 -0.07949514 -0.7796678  -0.61121017]
 [-0.09154183  0.06803543 -0.1136632   0.61141527 -0.7747538 ]]",2
6,7,5,,1.2506604194641113,"[[ 0.9822787   0.10871564  0.10522188 -0.05937455  0.09334061]
 [ 0.1410078  -0.9622891  -0.20138511  0.07796575 -0.08649821]
 [-0.10530818 -0.24172632  0.8406475  -0.4456831   0.158609  ]
 [-0.00231693 -0.03177386  0.43643722  0.8889945   0.13489407]
 [-0.06442171 -0.05234012 -0.22628888 -0.03809646  0.96976924]]",2
7,8,5,,1.2739019393920898,"[[ 0.9516256   0.12352289  0.24010459 -0.04151832 -0.1406296 ]
 [ 0.11734223 -0.98651654  0.06830799  0.08965015  0.01768782]
 [-0.15910272  0.06710761  0.8719403   0.201122    0.41164657]
 [-0.17852008 -0.07739027  0.3596731  -0.80849296 -0.42322063]
 [ 0.15315445 -0.03216517 -0.21917826 -0.5441766   0.7945702 ]]",2
8,9,5,,1.4351954460144043,"[[ 0.883203   -0.38191262  0.2341432  -0.12467626 -0.06105698]
 [ 0.34446138  0.91356444  0.20101434 -0.01870265  0.07739475]
 [ 0.2678965   0.11549516 -0.93365026 -0.13002867 -0.16211733]
 [ 0.14096618 -0.00420086 -0.06560531  0.9726746  -0.17236896]
 [ 0.09827894 -0.07865191 -0.16959746  0.14526813  0.9665863 ]]",2
9,10,5,,1.2954827547073364,"[[ 0.9467131  -0.16835956 -0.07375075 -0.2413967   0.10806424]
 [-0.1105287  -0.9091677   0.35876283  0.01045716 -0.17993715]
 [ 0.20301081 -0.11029446 -0.26620936  0.9347888  -0.0438661 ]
 [-0.1858484  -0.32231042 -0.89145243 -0.2538566  -0.04945529]
 [-0.12555775 -0.17035344  0.0171812   0.05783675  0.9754869 ]]",2
10,11,5,,1.6001969575881958,"[[ 0.9356052   0.23569347 -0.25828865  0.00325206 -0.04865998]
 [-0.26849967  0.8365211  -0.16526248 -0.36643454 -0.25798175]
 [-0.08688275 -0.45846987 -0.68995357 -0.48768148 -0.26151034]
 [ 0.21131279 -0.16096152  0.63573194 -0.7113733  -0.13867636]
 [-0.01868261  0.09261739 -0.16057491 -0.34904134  0.91840017]]",2
0,1,5,,1.1841545104980469,"[[ 0.79111123 -0.6027882   0.07564578  0.068832   -0.01814679]
 [ 0.5696604   0.7858461   0.22309247  0.09029306  0.00314268]
 [-0.17681064 -0.12868236  0.9642123  -0.14775775  0.02532047]
 [-0.13486305 -0.04900341  0.11991981  0.9819892  -0.02696348]
 [ 0.01341787 -0.01148114 -0.02052675  0.03121107  0.999146  ]]",3
1,2,5,,1.3592652082443237,"[[ 0.9964047   0.0366769   0.04026793  0.03761641  0.0528759 ]
 [ 0.04093498 -0.99441224 -0.07646326  0.03546625 -0.0486219 ]
 [-0.02775338 -0.07529613  0.9862461  -0.0981846  -0.10601233]
 [-0.00818982  0.05277932  0.03344046  0.85448724 -0.515636  ]
 [ 0.06829759  0.03665904 -0.13686563 -0.5074824  -0.8471841 ]]",3
2,3,5,,1.381410837173462,"[[ 0.37488654  0.91057473 -0.14614582  0.07517159  0.05748413]
 [ 0.91323566 -0.37983608 -0.05953562  0.03124186 -0.1311662 ]
 [-0.11535672 -0.1195102  -0.980182    0.10712387  0.01333344]
 [ 0.10293047 -0.09927751  0.00782497 -0.05133568  0.9883586 ]
 [-0.03948205 -0.04939147  0.11949414  0.9895768   0.04960347]]",3
3,4,5,,1.136590838432312,"[[ 0.9733215  -0.22319949 -0.01468708 -0.04817832  0.01704128]
 [-0.22100458 -0.930714   -0.25034833 -0.02469151  0.14712045]
 [-0.04157913 -0.26208332  0.95941305  0.05381286 -0.07883095]
 [ 0.04282862 -0.0281325  -0.06654322  0.9946629  -0.05993218]
 [ 0.01546412  0.12030906  0.11049271  0.06941868  0.9840016 ]]",3
4,5,5,,1.2085881233215332,"[[ 0.98969895  0.02387433 -0.12251046  0.02569383 -0.06524593]
 [-0.05061982  0.9738221  -0.2028543  -0.06822384 -0.05747787]
 [-0.10765617 -0.22496952 -0.8947822  -0.3312397  -0.1656626 ]
 [-0.07711163 -0.01443047 -0.26088473  0.90416247 -0.32905158]
 [ 0.0199397   0.01676065 -0.27412668  0.25972262  0.9255918 ]]",3
5,6,5,,1.1260656118392944,"[[ 0.95988643 -0.14423606 -0.21760269 -0.1006379   0.01830438]
 [ 0.1245888   0.98669565 -0.09682991 -0.02230391 -0.03218202]
 [-0.22415167 -0.06117975 -0.9638417   0.05526753  0.11818524]
 [ 0.08330273 -0.01568871 -0.04388854  0.8055666  -0.5847656 ]
 [-0.07689158 -0.04047731 -0.11115763 -0.58084637 -0.8016925 ]]",3
6,7,5,,1.1802241802215576,"[[ 0.9845342   0.13122033 -0.06015586  0.01436442  0.09822738]
 [-0.14197402  0.98115486 -0.12560801 -0.00806393  0.03655394]
 [-0.073755   -0.1301252  -0.85861224  0.35814646  0.33487877]
 [-0.00698801  0.05500294  0.41420045  0.9007332   0.11850558]
 [-0.07104364 -0.012592    0.26800558 -0.24523352  0.9288852 ]]",3
7,8,5,,1.2866138219833374,"[[ 9.38501477e-01  1.79023013e-01 -2.61781991e-01  4.46315892e-02
  -1.29011646e-01]
 [ 1.59797817e-01 -9.80331659e-01 -9.71754044e-02  5.97745217e-02
   1.99605916e-02]
 [ 2.01777011e-01 -7.26495981e-02  8.52580011e-01 -2.00498611e-01
  -4.32337373e-01]
 [ 1.04246475e-02  3.82532962e-02  2.29417041e-01  9.72520292e-01
  -1.57872724e-04]
 [ 2.29906529e-01  1.26213785e-02  3.77494633e-01 -9.18668136e-02
   8.92211795e-01]]",3
8,9,5,,1.3976095914840698,"[[ 0.8949416   0.36294484  0.1706134  -0.19270733 -0.03325019]
 [ 0.332836   -0.927863    0.09819112 -0.12455749  0.05598585]
 [-0.18854663  0.03952269  0.96973425  0.03208751  0.14653999]
 [ 0.21224163 -0.0596891   0.04485813  0.95017874 -0.21572833]
 [ 0.08776925  0.04707961 -0.13730538  0.20851856  0.96319646]]",3
9,10,5,,1.2761566638946533,"[[ 0.96763974 -0.12996101 -0.017732    0.19844395  0.08419672]
 [ 0.11744916  0.92264515  0.31841242 -0.01736457  0.18232805]
 [ 0.1057965  -0.27361506  0.71579504 -0.63367414  0.00604639]
 [-0.17403989 -0.19063742  0.6108827   0.7440797   0.08084063]
 [-0.09163132 -0.14362495 -0.11295555 -0.07156114  0.97626615]]",3
10,11,5,,1.5827690362930298,"[[ 0.89833766  0.23949495 -0.34923664 -0.06684674 -0.09590022]
 [-0.3473201   0.85488063 -0.2199233  -0.2963773  -0.11109514]
 [ 0.24039727  0.4080272   0.840703    0.26114473  0.02729325]
 [-0.11623628  0.17450544 -0.33346     0.91591173 -0.07711679]
 [ 0.03250229  0.12199596 -0.1081223   0.02451652  0.9857835 ]]",3
0,1,5,,1.1893240213394165,"[[ 0.7732668  -0.62717414  0.05686358  0.07216705 -0.01641237]
 [ 0.59555924  0.7642301   0.23550051  0.07595204  0.00569503]
 [-0.17105752 -0.14492652  0.9582817  -0.17420532  0.03293142]
 [-0.13420735 -0.03836593  0.1493795   0.9781155  -0.03862964]
 [ 0.00976225 -0.01137156 -0.02623284  0.04433683  0.99855965]]",4
1,2,5,,1.3736071586608887,"[[ 0.9959498   0.02289429  0.04526106  0.04741222  0.05712644]
 [-0.01884804  0.9949899  -0.06584392  0.046182   -0.05631907]
 [-0.03372485  0.06472745  0.9826232  -0.13486734 -0.10457245]
 [-0.00921999 -0.06589291  0.05956333  0.8307124  -0.54949266]
 [ 0.08066253 -0.03065325 -0.15658803 -0.5360476  -0.82503766]]",4
