layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
7,90,0.2330443263053894,0.17898407578468323,0.146876722574234,0.13062512874603271,0.08192897588014603,0.06400016695261002,0.05500924959778786,0.02640739642083645,0.011561251245439053,0.010830429382622242,7,8,12,1
8,90,0.2258782535791397,0.19206297397613525,0.1678365021944046,0.10804426670074463,0.07464741915464401,0.06806252151727676,0.043288569897413254,0.025605490431189537,0.013821507804095745,0.01178634725511074,7,8,13,1
9,90,0.24922476708889008,0.18254858255386353,0.13997818529605865,0.11931736022233963,0.06989812105894089,0.05724070966243744,0.04088278114795685,0.026466460898518562,0.019200030714273453,0.014672437682747841,7,9,14,1
10,90,0.2838173806667328,0.19110889732837677,0.13254353404045105,0.1018243208527565,0.056057319045066833,0.0479959100484848,0.042955432087183,0.03220656141638756,0.01909712888300419,0.014393486082553864,7,9,14,1
11,90,0.7313173413276672,0.05604623630642891,0.048208143562078476,0.038407374173402786,0.026109684258699417,0.020951109007000923,0.017315667122602463,0.010891222395002842,0.008133926428854465,0.007093928754329681,4,5,9,1
0,90,0.21948359906673431,0.18872489035129547,0.16497397422790527,0.12259158492088318,0.10746536403894424,0.08977510035037994,0.05434205010533333,0.022352121770381927,0.0060305967926979065,0.005242611281573772,6,7,8,2
1,90,0.2675211727619171,0.17619480192661285,0.15476253628730774,0.11022317409515381,0.09545992314815521,0.07863597571849823,0.04796271026134491,0.019411422312259674,0.008209575898945332,0.005308098159730434,6,7,8,2
2,90,0.21669726073741913,0.1880558878183365,0.1743546575307846,0.11353496462106705,0.09546155482530594,0.07853145152330399,0.05141053348779678,0.019798519089818,0.0072211953811347485,0.005736351478844881,6,7,10,2
3,90,0.2044404000043869,0.19168147444725037,0.16549815237522125,0.11536893248558044,0.09106341004371643,0.07427993416786194,0.052213653922080994,0.02140824869275093,0.013745766133069992,0.008798468858003616,7,8,12,2
4,90,0.21069137752056122,0.18250907957553864,0.15958067774772644,0.1308772712945938,0.08884578943252563,0.07343240827322006,0.054251644760370255,0.020472675561904907,0.009654448367655277,0.007226546294987202,7,7,13,2
5,90,0.21936571598052979,0.19333474338054657,0.14208048582077026,0.13375650346279144,0.08670133352279663,0.06547798961400986,0.052835844457149506,0.021044909954071045,0.011499880813062191,0.006743759848177433,7,8,13,2
6,90,0.24030743539333344,0.18696893751621246,0.14013229310512543,0.12072912603616714,0.08280684053897858,0.062123168259859085,0.050804175436496735,0.021829912438988686,0.010865390300750732,0.009178061969578266,7,8,15,2
7,90,0.24837051331996918,0.17174234986305237,0.14005623757839203,0.12246279418468475,0.07851725071668625,0.06111377105116844,0.052243318408727646,0.025736838579177856,0.012238076888024807,0.008527799509465694,7,8,16,2
8,90,0.2450738102197647,0.17109954357147217,0.15987059473991394,0.10433893650770187,0.07382208108901978,0.059953223913908005,0.045158751308918,0.024033715948462486,0.014248044230043888,0.012562291696667671,7,10,17,2
9,90,0.2667492926120758,0.16707535088062286,0.1311940997838974,0.11717691272497177,0.06462651491165161,0.05532550811767578,0.03900749236345291,0.022344844415783882,0.01658036559820175,0.01404633279889822,8,11,19,2
10,90,0.2689071297645569,0.18158844113349915,0.14404785633087158,0.10124289989471436,0.05002455785870552,0.04874712973833084,0.03507634997367859,0.02991916611790657,0.016063138842582703,0.015529965981841087,8,11,19,2
11,90,0.7838000655174255,0.045043159276247025,0.03799465671181679,0.02864322066307068,0.018797390162944794,0.01613515429198742,0.012542657554149628,0.00742495758458972,0.005604599602520466,0.004772093612700701,3,5,8,2
0,90,0.21955633163452148,0.18896378576755524,0.1649206280708313,0.12218934297561646,0.10718376934528351,0.09024370461702347,0.054832808673381805,0.022351663559675217,0.007666409015655518,0.004876391030848026,6,7,8,3
1,90,0.2648830711841583,0.17644521594047546,0.15558753907680511,0.1092720553278923,0.09478577226400375,0.08030033856630325,0.04806889593601227,0.019511263817548752,0.010050809942185879,0.006620105821639299,6,7,9,3
2,90,0.21513991057872772,0.1894216537475586,0.17512798309326172,0.1127500981092453,0.09450867772102356,0.07897040247917175,0.05175849795341492,0.019782904535531998,0.009229520335793495,0.006813629064708948,6,7,10,3
3,90,0.2053046077489853,0.19103775918483734,0.1646176129579544,0.11626214534044266,0.09019871801137924,0.07393115013837814,0.05256170779466629,0.02143598534166813,0.016829609870910645,0.00935917068272829,7,8,12,3
4,90,0.21171003580093384,0.18226298689842224,0.1591826230287552,0.13072428107261658,0.08764640241861343,0.07337202876806259,0.05443309620022774,0.020564567297697067,0.0118949543684721,0.008417895995080471,7,8,12,3
5,90,0.21876761317253113,0.1942175179719925,0.1440340280532837,0.13437475264072418,0.0849013701081276,0.06437110155820847,0.05344708263874054,0.021493544802069664,0.011929899454116821,0.009456583298742771,7,8,12,3
6,90,0.236952543258667,0.1912785917520523,0.14213742315769196,0.12291885167360306,0.08120833337306976,0.061721570789813995,0.05113547667860985,0.02217322215437889,0.011621409095823765,0.009240061044692993,7,8,13,3
7,90,0.25003355741500854,0.17474426329135895,0.14002953469753265,0.12297451496124268,0.07678837329149246,0.05969948694109917,0.05245794728398323,0.025839997455477715,0.012965463101863861,0.010723629035055637,7,8,14,3
