layer_from,layer_to,k_used,variance_threshold,mean_angle,max_angle,angles,boot_id
7,8,5,,0.3491295576095581,0.40309658646583557,[0.29383025 0.32730862 0.3434698  0.3779425  0.4030966 ],96
8,9,5,,0.35860973596572876,0.41358017921447754,[0.3125037  0.32168242 0.3593301  0.38595217 0.41358018],96
9,10,5,,0.38368409872055054,0.45974501967430115,[0.31866977 0.34478864 0.39017603 0.40504092 0.45974502],96
10,11,5,,0.5305747985839844,0.9870019555091858,[0.31304955 0.3413632  0.4501979  0.5612614  0.98700196],96
0,1,5,,0.3437001407146454,0.4017535448074341,[0.2990932  0.3125849  0.3492096  0.35585943 0.40175354],97
1,2,5,,0.35635560750961304,0.4106152057647705,[0.3181454  0.33666065 0.35283712 0.36351985 0.4106152 ],97
2,3,5,,0.3782770037651062,0.46925345063209534,[0.3211713  0.33972996 0.3600665  0.40116385 0.46925345],97
3,4,5,,0.3486092984676361,0.43854227662086487,[0.28520086 0.32185733 0.33903274 0.3584133  0.43854228],97
4,5,5,,0.34091806411743164,0.3828735053539276,[0.30401003 0.31484804 0.34069863 0.3621601  0.3828735 ],97
5,6,5,,0.35365837812423706,0.4112474024295807,[0.3220911 0.3257313 0.3376421 0.37158   0.4112474],97
6,7,5,,0.34623682498931885,0.40933963656425476,[0.29526234 0.30618262 0.34197032 0.3784292  0.40933964],97
7,8,5,,0.35079091787338257,0.40637099742889404,[0.29688033 0.32649615 0.34582916 0.3783779  0.406371  ],97
8,9,5,,0.3603886663913727,0.41273531317710876,[0.31431732 0.32501474 0.36401573 0.38586017 0.4127353 ],97
9,10,5,,0.38391849398612976,0.45715466141700745,[0.3183178  0.34594133 0.3905075  0.40767124 0.45715466],97
10,11,5,,0.47313743829727173,0.7092103958129883,[0.30860403 0.3374276  0.44867522 0.56176996 0.7092104 ],97
0,1,5,,0.3426419794559479,0.4011417031288147,[0.2966449  0.31124145 0.34864753 0.35553423 0.4011417 ],98
1,2,5,,0.35196182131767273,0.403229683637619,[0.31404516 0.33355457 0.3500728  0.35890692 0.40322968],98
2,3,5,,0.37181997299194336,0.4662710428237915,[0.3140907  0.3349298  0.35094786 0.39286047 0.46627104],98
3,4,5,,0.3399117887020111,0.42978328466415405,[0.2752048  0.31213066 0.33167377 0.35076645 0.42978328],98
4,5,5,,0.33576345443725586,0.3800070881843567,[0.2985143  0.30982605 0.33576474 0.35470507 0.3800071 ],98
5,6,5,,0.34695616364479065,0.40400126576423645,[0.31400734 0.31949723 0.33375767 0.36351734 0.40400127],98
6,7,5,,0.34088826179504395,0.4033830761909485,[0.29053178 0.3025107  0.33419406 0.37382174 0.40338308],98
7,8,5,,0.34773677587509155,0.4044669568538666,[0.29299417 0.32188672 0.3419771  0.3773588  0.40446696],98
8,9,5,,0.35237759351730347,0.40445590019226074,[0.30900648 0.31554347 0.3496612  0.38322085 0.4044559 ],98
9,10,5,,0.37708598375320435,0.45305174589157104,[0.30793828 0.3349713  0.38619673 0.40327162 0.45305175],98
10,11,5,,0.5259609818458557,0.9804869294166565,[0.30925646 0.33628064 0.44281372 0.56096697 0.9804869 ],98
0,1,5,,0.33950498700141907,0.39186596870422363,[0.29552686 0.30965555 0.34648022 0.35399628 0.39186597],99
