layer,level_from,level_to,G,boot_id
4,9,10,0.9491946995258331,1
5,1,2,0.9561123649279276,1
5,2,3,0.9777600864569346,1
5,3,4,0.9663566748301188,1
5,4,5,0.9594222605228424,1
5,5,6,0.9639706611633301,1
5,6,7,0.9474741717179617,1
5,7,8,0.9469101826349894,1
5,8,9,0.955493321021398,1
5,9,10,0.9426430662473043,1
6,1,2,0.9506856302420298,1
6,2,3,0.9733918905258179,1
6,3,4,0.9610820611317953,1
6,4,5,0.9485999544461569,1
6,5,6,0.9546023408571879,1
6,6,7,0.9400448401769003,1
6,7,8,0.9426328241825104,1
6,8,9,0.950182318687439,1
6,9,10,0.9308909674485525,1
7,1,2,0.9455234706401825,1
7,2,3,0.9705972274144491,1
7,3,4,0.9588921467463175,1
7,4,5,0.9442922174930573,1
7,5,6,0.9489513536294302,1
7,6,7,0.9298117657502493,1
7,7,8,0.9381003181139628,1
7,8,9,0.9433140556017557,1
7,9,10,0.9235949317614237,1
8,1,2,0.9394301970799764,1
8,2,3,0.9655873278776804,1
8,3,4,0.9482549826304117,1
8,4,5,0.932650605837504,1
8,5,6,0.9410276710987091,1
8,6,7,0.9185015261173248,1
8,7,8,0.9335083961486816,1
8,8,9,0.9346545338630676,1
8,9,10,0.9134889642397562,1
9,1,2,0.9281332890192667,1
9,2,3,0.9536604483922323,1
9,3,4,0.9307577013969421,1
9,4,5,0.9184024731318156,1
9,5,6,0.9259514808654785,1
9,6,7,0.8978546659151713,1
9,7,8,0.9254276355107626,1
9,8,9,0.917686402797699,1
9,9,10,0.9027086098988851,1
10,1,2,0.9234140117963155,1
10,2,3,0.9421511888504028,1
10,3,4,0.9112158914407095,1
10,4,5,0.8945693969726562,1
10,5,6,0.9061087965965271,1
10,6,7,0.8902422587076823,1
10,7,8,0.918057918548584,1
10,8,9,0.9027142524719238,1
10,9,10,0.8794469237327576,1
11,1,2,0.8963856101036072,1
11,2,3,0.953066329161326,1
11,3,4,0.9065036674340566,1
11,4,5,0.8088451623916626,1
11,5,6,0.8862714568773905,1
11,6,7,0.8195404012997946,1
11,7,8,0.894066204627355,1
11,8,9,0.9086386064688364,1
11,9,10,0.8317572673161825,1
0,1,2,0.9916774233182272,2
0,2,3,0.9914054558390663,2
0,3,4,0.990701885450454,2
0,4,5,0.9893432060877482,2
0,5,6,0.9900899642989749,2
0,6,7,0.9889786413737706,2
0,7,8,0.9909893274307251,2
0,8,9,0.9924272923242479,2
0,9,10,0.9908522367477417,2
1,1,2,0.9917547135126024,2
1,2,3,0.9924952813557216,2
1,3,4,0.9918296393894014,2
1,4,5,0.9879895420301528,2
1,5,6,0.9881418063527062,2
1,6,7,0.9909998348781041,2
1,7,8,0.9912072306587583,2
1,8,9,0.9914713076182774,2
1,9,10,0.9895291583878654,2
2,1,2,0.9851963236218407,2
2,2,3,0.988579063188462,2
2,3,4,0.9849388031732469,2
2,4,5,0.9807577161561876,2
2,5,6,0.9825918106805711,2
2,6,7,0.9866057180223011,2
2,7,8,0.9813699410075233,2
2,8,9,0.9815855281693595,2
2,9,10,0.9784228120531354,2
3,1,2,0.9752634848867144,2
3,2,3,0.9842119160152617,2
3,3,4,0.9768278428486415,2
3,4,5,0.9728167255719503,2
3,5,6,0.9756200994764056,2
3,6,7,0.9752464322816758,2
3,7,8,0.9629814965384347,2
3,8,9,0.9695316893713815,2
3,9,10,0.9624213718232655,2
4,1,2,0.9638400304885137,2
4,2,3,0.9807294351713998,2
4,3,4,0.9710668353807359,2
4,4,5,0.9648258090019226,2
4,5,6,0.9692345744087583,2
4,6,7,0.9635602916990008,2
4,7,8,0.9504018794922602,2
4,8,9,0.9599802522432237,2
4,9,10,0.9488890965779623,2
5,1,2,0.9486533460162935,2
5,2,3,0.9773422763461158,2
5,3,4,0.9665972959427607,2
5,4,5,0.9565948020844233,2
5,5,6,0.9611652408327375,2
5,6,7,0.9496284212384906,2
5,7,8,0.944302553222293,2
5,8,9,0.9546619824000767,2
5,9,10,0.9393053480557033,2
6,1,2,0.9401608478455317,2
6,2,3,0.973603001662663,2
6,3,4,0.959531185172853,2
6,4,5,0.9422783993539356,2
6,5,6,0.9488182067871094,2
6,6,7,0.9411346969150362,2
6,7,8,0.9385825509116763,2
6,8,9,0.9440473261333647,2
6,9,10,0.9260091753233046,2
7,1,2,0.934770717507317,2
7,2,3,0.9695288397016979,2
7,3,4,0.9540211813790458,2
7,4,5,0.9307152543749128,2
7,5,6,0.9403320806367057,2
7,6,7,0.929971402599698,2
7,7,8,0.9320736868040902,2
7,8,9,0.937136689821879,2
7,9,10,0.9159298624311175,2
8,1,2,0.9232127524557567,2
8,2,3,0.9635276198387146,2
8,3,4,0.9435879219146002,2
8,4,5,0.9200389214924404,2
8,5,6,0.9299505750338236,2
8,6,7,0.9162140289942423,2
8,7,8,0.9214203187397548,2
8,8,9,0.9279897127832685,2
8,9,10,0.9072436803863162,2
9,1,2,0.9094526739347548,2
9,2,3,0.9487818252472651,2
9,3,4,0.9222076762290228,2
9,4,5,0.9061721960703532,2
9,5,6,0.9167077257519677,2
9,6,7,0.902573701881227,2
9,7,8,0.9112803737322489,2
9,8,9,0.9120784600575765,2
9,9,10,0.9010804607754662,2
10,1,2,0.9056447943051656,2
10,2,3,0.9361824790636698,2
10,3,4,0.9024736938022432,2
10,4,5,0.882579851718176,2
10,5,6,0.8947059540521531,2
10,6,7,0.8965862166313898,2
10,7,8,0.8943137923876444,2
10,8,9,0.8887031106721788,2
10,9,10,0.8817797331582933,2
11,1,2,0.8751567885989234,2
11,2,3,0.9573178688685099,2
11,3,4,0.9106360106241136,2
11,4,5,0.811786242893764,2
11,5,6,0.8707560584658668,2
11,6,7,0.8489087252389818,2
11,7,8,0.8441430926322937,2
11,8,9,0.8829766682216099,2
11,9,10,0.839604275567191,2
0,1,2,0.9929831147193908,3
0,2,3,0.9917077461878459,3
0,3,4,0.9910712997118633,3
0,4,5,0.9901549180348714,3
0,5,6,0.9906935056050619,3
0,6,7,0.9899115920066833,3
0,7,8,0.9913488825162252,3
0,8,9,0.9927310387293498,3
0,9,10,0.9909934282302857,3
1,1,2,0.992277451356252,3
1,2,3,0.9918692270914714,3
1,3,4,0.9908093969027202,3
1,4,5,0.9883051077524821,3
1,5,6,0.9896735191345215,3
1,6,7,0.989827553431193,3
1,7,8,0.9908662279446919,3
1,8,9,0.9905586282412211,3
1,9,10,0.9874287406603496,3
2,1,2,0.9838774482409159,3
2,2,3,0.9841160456339518,3
2,3,4,0.982176689306895,3
2,4,5,0.9801253120104472,3
2,5,6,0.9820169528325399,3
2,6,7,0.9827394485473633,3
2,7,8,0.9770955284436543,3
2,8,9,0.9778063337008158,3
2,9,10,0.9736513415972392,3
3,1,2,0.9685808380444845,3
3,2,3,0.9772311846415201,3
3,3,4,0.9701518177986145,3
3,4,5,0.9702423572540283,3
3,5,6,0.9709775487581889,3
3,6,7,0.9654686768849691,3
3,7,8,0.9548641920089722,3
3,8,9,0.9627030332883199,3
3,9,10,0.951252285639445,3
4,1,2,0.9559024413426717,3
4,2,3,0.9730650504430135,3
4,3,4,0.9622915744781494,3
4,4,5,0.9580483436584473,3
4,5,6,0.962288769086202,3
4,6,7,0.9501375079154968,3
4,7,8,0.9375237822532654,3
4,8,9,0.94974471728007,3
4,9,10,0.9338221748669943,3
5,1,2,0.9425841609636942,3
5,2,3,0.9718284885088603,3
5,3,4,0.9581748684247334,3
5,4,5,0.9491302092870076,3
5,5,6,0.9542593240737915,3
