layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,left_out
2,81,0.24971860647201538,0.21370670199394226,0.14411306381225586,0.11278697848320007,0.10039517283439636,0.06500086188316345,0.03400713577866554,0.012349937111139297,0.0067451512441039085,0.006135427393019199,6,7,12,sentence.2
3,81,0.23898053169250488,0.21271462738513947,0.14135415852069855,0.1019074022769928,0.10016148537397385,0.06486392766237259,0.03523110970854759,0.015193515457212925,0.011316409334540367,0.008745749481022358,6,8,15,sentence.2
4,81,0.24371927976608276,0.18844757974147797,0.14089572429656982,0.10973658412694931,0.10508684813976288,0.06897170096635818,0.03486572206020355,0.01609812304377556,0.008475393056869507,0.007467550225555897,6,8,16,sentence.2
5,81,0.23898014426231384,0.18282127380371094,0.15434792637825012,0.1080087423324585,0.10001076012849808,0.061629656702280045,0.029760150238871574,0.01683974079787731,0.012783233076334,0.008166927844285965,7,9,18,sentence.2
6,81,0.2429676204919815,0.1823323369026184,0.13957180082798004,0.10896347463130951,0.097806915640831,0.059536226093769073,0.032713524997234344,0.016411270946264267,0.013656139373779297,0.008609387092292309,7,10,20,sentence.2
7,81,0.23215097188949585,0.1802063286304474,0.12299533933401108,0.11777936667203903,0.10733070969581604,0.05675949156284332,0.031380943953990936,0.01695258729159832,0.013342851772904396,0.00972137600183487,8,12,23,sentence.2
8,81,0.2515733540058136,0.1753276288509369,0.12745195627212524,0.11326765269041061,0.09751969575881958,0.049318160861730576,0.029642311856150627,0.015922389924526215,0.013222351670265198,0.009920600801706314,8,12,24,sentence.2
9,81,0.3027963638305664,0.15714479982852936,0.113341324031353,0.10423676669597626,0.08399108052253723,0.04257914423942566,0.02689731866121292,0.018782800063490868,0.01699153333902359,0.011493481695652008,9,13,23,sentence.2
10,81,0.2645024061203003,0.1520315408706665,0.12176003307104111,0.09921127557754517,0.07883694767951965,0.05654554069042206,0.02816672995686531,0.022039365023374557,0.01821226067841053,0.014501363970339298,10,15,26,sentence.2
11,81,0.8341359496116638,0.03489040955901146,0.02614157646894455,0.0215320885181427,0.017297377809882164,0.010687774047255516,0.00639961427077651,0.005134213715791702,0.0037490397226065397,0.0033544227480888367,2,4,7,sentence.2
0,81,0.23997808992862701,0.20753277838230133,0.17016452550888062,0.13158072531223297,0.10382084548473358,0.07056579738855362,0.03731793910264969,0.010919911786913872,0.007520151790231466,0.002880091080442071,5,6,7,sentence.3
1,81,0.2801782488822937,0.19384582340717316,0.15107958018779755,0.11954735219478607,0.09008873999118805,0.06538473069667816,0.03440597280859947,0.012787013314664364,0.007295140065252781,0.00548151507973671,6,6,9,sentence.3
2,81,0.24880480766296387,0.21256457269191742,0.14369188249111176,0.1111280769109726,0.10007541626691818,0.06474478542804718,0.03420904278755188,0.012472045607864857,0.007764109876006842,0.0070968992076814175,6,7,12,sentence.3
3,81,0.23646000027656555,0.21302160620689392,0.14158713817596436,0.10161521285772324,0.0987904891371727,0.06430716067552567,0.03549806401133537,0.015398805029690266,0.012304038740694523,0.008995293639600277,6,8,15,sentence.3
4,81,0.24305438995361328,0.18775062263011932,0.14058126509189606,0.10930361598730087,0.10341987013816833,0.0678996741771698,0.03519359230995178,0.01620277762413025,0.009582982398569584,0.008269205689430237,6,8,17,sentence.3
5,81,0.23697267472743988,0.18293210864067078,0.15265963971614838,0.10893784463405609,0.09762439876794815,0.06088705733418465,0.029917415231466293,0.016981646418571472,0.01288328506052494,0.009800821542739868,7,10,18,sentence.3
