layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k80,k85,k90,k95,k99,boot_id
3,90,0.25846123695373535,0.21687905490398407,0.17985275387763977,0.11580035090446472,0.09186059236526489,0.06596379727125168,0.03151692450046539,0.018142934888601303,0.002371152164414525,0.001890248036943376,5,5,6,7,16,55
4,90,0.26927608251571655,0.220210999250412,0.16865624487400055,0.11262844502925873,0.08639370650053024,0.0650821328163147,0.03179509565234184,0.017171187326312065,0.0028035861905664206,0.002550809644162655,5,5,6,7,20,55
5,90,0.26769182085990906,0.22967958450317383,0.16398009657859802,0.11189043521881104,0.08671538531780243,0.06280024349689484,0.027551809325814247,0.01685229130089283,0.0030636987648904324,0.002853742800652981,5,5,6,7,21,55
6,90,0.2681695520877838,0.2263226956129074,0.16781491041183472,0.11015335470438004,0.08688630163669586,0.060359228402376175,0.02514381892979145,0.01562387216836214,0.00403656205162406,0.0033243645448237658,5,5,6,8,23,55
7,90,0.2676283121109009,0.2101319432258606,0.17219752073287964,0.11502707004547119,0.08494091778993607,0.05948948860168457,0.0259883850812912,0.015027131885290146,0.00537803303450346,0.004535970278084278,5,6,6,8,25,55
8,90,0.2734074592590332,0.20272842049598694,0.17307111620903015,0.11069988459348679,0.08582872152328491,0.05649552121758461,0.025108305737376213,0.014176462776958942,0.006802807562053204,0.005460753571242094,5,6,6,10,27,55
9,90,0.29166367650032043,0.18901818990707397,0.16269128024578094,0.10338231921195984,0.08695836365222931,0.05541921406984329,0.025800121948122978,0.014503496699035168,0.008651998825371265,0.006607023999094963,5,6,7,11,29,55
10,90,0.349049836397171,0.16259168088436127,0.15309257805347443,0.09629718959331512,0.07478201389312744,0.04922502487897873,0.02293986827135086,0.014014940708875656,0.011456691659986973,0.006874294951558113,5,6,7,12,29,55
11,90,0.4337078928947449,0.13938066363334656,0.12271170318126678,0.076987124979496,0.06562303751707077,0.0430590845644474,0.027820684015750885,0.013254049234092236,0.0101238414645195,0.007258009631186724,5,6,7,12,29,55
0,90,0.26573145389556885,0.217253178358078,0.19042690098285675,0.11911272257566452,0.09014331549406052,0.05935868248343468,0.030067360028624535,0.019494371488690376,0.0010538323549553752,0.0007638225215487182,5,5,6,7,8,56
1,90,0.25671929121017456,0.22161975502967834,0.19178366661071777,0.12118692696094513,0.08973759412765503,0.058276671916246414,0.03157820180058479,0.019248520955443382,0.0010334090329706669,0.0009964052587747574,5,5,6,7,8,56
2,90,0.25884348154067993,0.22488270699977875,0.183759406208992,0.11338617652654648,0.0903192088007927,0.06102326512336731,0.03132228925824165,0.018756937235593796,0.0019868016242980957,0.0017097127856686711,5,5,6,7,14,56
3,90,0.25643518567085266,0.21622377634048462,0.1789897382259369,0.11548116058111191,0.09090612828731537,0.0657002180814743,0.030868785455822945,0.01850159652531147,0.0031721049454063177,0.002068179426714778,5,5,6,7,19,56
4,90,0.2682172954082489,0.21835537254810333,0.16726167500019073,0.1116546019911766,0.08480387181043625,0.06481065601110458,0.03127215430140495,0.017439574003219604,0.0037722222041338682,0.0034556398168206215,5,5,6,8,22,56
5,90,0.26740074157714844,0.22504863142967224,0.16429854929447174,0.11011300981044769,0.08535744994878769,0.06226244196295738,0.02735229581594467,0.016978750005364418,0.004782699979841709,0.003563140518963337,5,5,6,8,23,56
6,90,0.27068519592285156,0.22280491888523102,0.16752047836780548,0.10697444528341293,0.08410665392875671,0.05964566394686699,0.024767857044935226,0.015733283013105392,0.005570999812334776,0.0040926244109869,5,5,6,8,26,56
7,90,0.26975157856941223,0.20579373836517334,0.17433957755565643,0.11202561855316162,0.08196365088224411,0.05840647593140602,0.025552185252308846,0.015286464244127274,0.006163020618259907,0.005233007483184338,5,6,6,10,28,56
8,90,0.275147408246994,0.2022045999765396,0.17396236956119537,0.10682415962219238,0.08296767622232437,0.055363744497299194,0.02467958629131317,0.014321453869342804,0.006703979801386595,0.005889168009161949,5,6,7,11,30,56
9,90,0.2952311336994171,0.19161374866962433,0.1632399708032608,0.09808927774429321,0.08486241847276688,0.05384952574968338,0.025259874761104584,0.01428175624459982,0.008609429933130741,0.006458325311541557,5,6,7,12,31,56
10,90,0.35848647356033325,0.16424024105072021,0.14840823411941528,0.09295482933521271,0.07424537092447281,0.04653645306825638,0.021884143352508545,0.014137337915599346,0.008942968212068081,0.007424124050885439,5,6,7,13,32,56
11,90,0.4535789489746094,0.1355133205652237,0.11793473362922668,0.07450659573078156,0.06561727076768875,0.03791073337197304,0.026509756222367287,0.013557521626353264,0.00816239695996046,0.006929639261215925,5,6,7,12,31,56
0,90,0.26442357897758484,0.21655140817165375,0.1906111240386963,0.12046471983194351,0.08978984504938126,0.05997779965400696,0.030439045280218124,0.019476108253002167,0.0010224628495052457,0.0006052770768292248,5,5,6,7,8,57
1,90,0.2560145854949951,0.22079481184482574,0.1921154260635376,0.12203724682331085,0.08926527947187424,0.05875667184591293,0.032219476997852325,0.019195416942238808,0.0011482584523037076,0.0008376403711736202,5,5,6,7,8,57
2,90,0.259235680103302,0.22355768084526062,0.18373461067676544,0.11343616992235184,0.08970656991004944,0.06173800304532051,0.03189884498715401,0.018799519166350365,0.0021406167652457952,0.0017367084510624409,5,5,6,7,14,57
3,90,0.25653311610221863,0.21595296263694763,0.17727309465408325,0.1147700771689415,0.09063871949911118,0.06645278632640839,0.03130471333861351,0.01844446361064911,0.003305664286017418,0.0031535616144537926,5,5,6,7,18,57
4,90,0.2670925557613373,0.21904031932353973,0.16463442146778107,0.11039716750383377,0.08454194664955139,0.06535330414772034,0.032010648399591446,0.017419567331671715,0.005390222184360027,0.004194112494587898,5,6,6,8,21,57
5,90,0.2669461667537689,0.22480623424053192,0.16125649213790894,0.10863645374774933,0.08561474084854126,0.06306562572717667,0.027983127161860466,0.01681450568139553,0.005468504503369331,0.0049794563092291355,5,6,6,8,23,57
6,90,0.2699504792690277,0.22241449356079102,0.16441670060157776,0.10570696741342545,0.08573108911514282,0.05998476222157478,0.025349905714392662,0.01554752979427576,0.00633270712569356,0.0056961835362017155,5,6,6,9,25,57
7,90,0.2659229040145874,0.20706799626350403,0.17111505568027496,0.11062171310186386,0.08413121104240417,0.05917231738567352,0.02621021680533886,0.015080413781106472,0.007132533006370068,0.006592670455574989,5,6,7,10,27,57
8,90,0.2700960040092468,0.20303697884082794,0.17183025181293488,0.10607632249593735,0.08530041575431824,0.056345511227846146,0.025318749248981476,0.01421117689460516,0.007866119034588337,0.00659581646323204,5,6,7,11,28,57
9,90,0.28701433539390564,0.1915137767791748,0.16300658881664276,0.0973588079214096,0.08815347403287888,0.05489923432469368,0.026095973327755928,0.014373764395713806,0.009788448922336102,0.007891299203038216,5,6,7,12,30,57
10,90,0.34213173389434814,0.16694608330726624,0.15162508189678192,0.09182587265968323,0.07829386740922928,0.04772339016199112,0.022854063659906387,0.014395860955119133,0.009801255539059639,0.008662515319883823,5,6,7,13,31,57
11,90,0.42764583230018616,0.13550008833408356,0.12389601767063141,0.0738699734210968,0.07158659398555756,0.04057559743523598,0.03017243556678295,0.015252846293151379,0.008855622261762619,0.007969224825501442,5,6,7,13,30,57
0,90,0.26698988676071167,0.216546893119812,0.19086861610412598,0.11832817643880844,0.09025507420301437,0.059437431395053864,0.030096793547272682,0.01929880864918232,0.0010484082158654928,0.0008527915342710912,5,5,6,7,8,58
1,90,0.2595053017139435,0.22176240384578705,0.18960656225681305,0.1207386702299118,0.08959528803825378,0.05852564051747322,0.031232651323080063,0.019045712426304817,0.0013390891253948212,0.0010800249874591827,5,5,6,7,8,58
2,90,0.2610529065132141,0.22241327166557312,0.18364617228507996,0.11277537047863007,0.09044110774993896,0.061340611428022385,0.03099980391561985,0.018598908558487892,0.0023435193579643965,0.0021479541901499033,5,5,6,7,14,58
3,90,0.2574537992477417,0.21270489692687988,0.18346545100212097,0.11582876741886139,0.09034129232168198,0.06481073796749115,0.030650988221168518,0.018487872555851936,0.0033600092865526676,0.0029106256552040577,5,5,6,7,17,58
4,90,0.2686474621295929,0.21430009603500366,0.1719096451997757,0.11392166465520859,0.08485809713602066,0.06441431492567062,0.0307942982763052,0.017430134117603302,0.003966227639466524,0.0035180081613361835,5,5,6,8,20,58
5,90,0.26755183935165405,0.2231576293706894,0.16753989458084106,0.11243405193090439,0.08570753782987595,0.061553239822387695,0.0268193781375885,0.017183778807520866,0.004326873458921909,0.003950763028115034,5,5,6,8,22,58
6,90,0.26962900161743164,0.21943555772304535,0.17169398069381714,0.11139369010925293,0.08424831181764603,0.0584292896091938,0.024444768205285072,0.016098283231258392,0.0050490605644881725,0.00439282413572073,5,5,6,8,23,58
7,90,0.27153271436691284,0.2028026282787323,0.17609445750713348,0.11603673547506332,0.08195317536592484,0.057158540934324265,0.025347549468278885,0.015251302160322666,0.006637228652834892,0.00547229265794158,5,6,6,9,25,58
8,90,0.28124716877937317,0.19430828094482422,0.1766548603773117,0.11028263717889786,0.08296527713537216,0.05371901020407677,0.024422183632850647,0.014428792521357536,0.008398627862334251,0.006003342568874359,5,6,7,10,26,58
9,90,0.3061201274394989,0.1796424388885498,0.16389980912208557,0.10185959935188293,0.08445780724287033,0.05188068747520447,0.024743545800447464,0.01553957350552082,0.009777984581887722,0.007233515847474337,5,6,7,11,28,58
10,90,0.36920374631881714,0.15419013798236847,0.14537107944488525,0.095473513007164,0.07493773102760315,0.04487448185682297,0.022063838317990303,0.015859529376029968,0.011265862733125687,0.008452014997601509,5,6,7,12,28,58
11,90,0.44547972083091736,0.1339361071586609,0.11555587500333786,0.08300522714853287,0.0681440681219101,0.03699856996536255,0.024106420576572418,0.013535382226109505,0.011678335256874561,0.007912778295576572,5,6,7,12,28,58
0,90,0.26455262303352356,0.2170712798833847,0.18959394097328186,0.1200815960764885,0.0897151529788971,0.06011653319001198,0.030432531610131264,0.019341157749295235,0.0007559933001175523,0.0007238967227749527,5,5,6,7,8,59
1,90,0.2560998797416687,0.22190049290657043,0.1899028718471527,0.1220301166176796,0.08938004076480865,0.05893998593091965,0.032073408365249634,0.01898229494690895,0.001194844488054514,0.0008484425488859415,5,5,6,7,9,59
2,90,0.2581418752670288,0.22355949878692627,0.1825566291809082,0.11367529630661011,0.0892028659582138,0.062209490686655045,0.031744666397571564,0.01858631707727909,0.002380094490945339,0.0017844244139268994,5,5,6,7,16,59
3,90,0.2552042603492737,0.21525797247886658,0.17743848264217377,0.1142134964466095,0.09031519293785095,0.06667749583721161,0.031339049339294434,0.018302856013178825,0.003658175002783537,0.003123078029602766,5,5,6,7,21,59
4,90,0.26400065422058105,0.2178993672132492,0.16511166095733643,0.11009524017572403,0.08522742241621017,0.06548192352056503,0.03211531043052673,0.017375227063894272,0.005257188808172941,0.004104482010006905,5,6,6,8,24,59
5,90,0.26350659132003784,0.22415989637374878,0.1613892912864685,0.10735129565000534,0.0864630788564682,0.06329868733882904,0.028271768242120743,0.016724737361073494,0.005392100661993027,0.004864412825554609,5,6,6,8,26,59
6,90,0.2652779221534729,0.22032883763313293,0.16369494795799255,0.1051393523812294,0.08681387454271317,0.059925626963377,0.025700325146317482,0.015436218120157719,0.006287451833486557,0.005692342761904001,5,6,6,10,28,59
7,90,0.2606821656227112,0.20559492707252502,0.1685350239276886,0.10843519866466522,0.08529917895793915,0.059585701674222946,0.026622703298926353,0.014997749589383602,0.007984020747244358,0.006932306103408337,5,6,7,11,30,59
8,90,0.26455044746398926,0.19790847599506378,0.1685798466205597,0.10397612303495407,0.08674220740795135,0.05626431480050087,0.025921354070305824,0.014598571695387363,0.009356971830129623,0.008186645805835724,5,6,7,13,31,59
9,90,0.27760443091392517,0.18428003787994385,0.15978731215000153,0.09567060321569443,0.08969826996326447,0.0546380989253521,0.026572877541184425,0.015957452356815338,0.011190435849130154,0.010624377056956291,5,6,8,14,33,59
10,90,0.32397890090942383,0.15992893278598785,0.14939641952514648,0.09125501662492752,0.07822748273611069,0.0495959110558033,0.02372589521110058,0.01804511994123459,0.013419108465313911,0.010867424309253693,5,6,9,15,34,59
11,90,0.3968304395675659,0.1393030881881714,0.12131168693304062,0.07456577569246292,0.06520317494869232,0.04271426051855087,0.03504475578665733,0.016828177496790886,0.014006078243255615,0.010815617628395557,6,7,9,15,33,59
0,90,0.26604124903678894,0.2169395238161087,0.18935133516788483,0.11897826939821243,0.08977239578962326,0.05965161323547363,0.029928795993328094,0.01936308853328228,0.001382674789056182,0.0009702406823635101,5,5,6,7,8,60
1,90,0.25635576248168945,0.22197872400283813,0.18930090963840485,0.12122152000665665,0.08972811698913574,0.05866995453834534,0.031274762004613876,0.019080914556980133,0.0018232043366879225,0.0014299651375040412,5,5,6,7,10,60
2,90,0.25837138295173645,0.22379371523857117,0.18161478638648987,0.1130501925945282,0.08992625772953033,0.06150168925523758,0.03087848238646984,0.01855345442891121,0.003062693402171135,0.0026886779814958572,5,5,6,7,15,60
3,90,0.25527825951576233,0.21473214030265808,0.17848394811153412,0.11600833386182785,0.09040389209985733,0.06564708054065704,0.030273856595158577,0.018243025988340378,0.004187941551208496,0.0034153994638472795,5,5,6,7,18,60
4,90,0.267354279756546,0.21832680702209473,0.16638419032096863,0.11151274293661118,0.08473092317581177,0.0651853159070015,0.03068295679986477,0.017348645254969597,0.005028692074120045,0.004368055611848831,5,6,6,8,21,60
5,90,0.26660147309303284,0.22533786296844482,0.1638144999742508,0.10985046625137329,0.08599704504013062,0.062632255256176,0.026843681931495667,0.01682681031525135,0.005164938047528267,0.004562907386571169,5,5,6,8,23,60
6,90,0.2705095708370209,0.225431427359581,0.16595642268657684,0.10628946125507355,0.08459418267011642,0.06011828035116196,0.024126820266246796,0.0157117061316967,0.005758204031735659,0.005096032749861479,5,5,6,8,24,60
7,90,0.27219492197036743,0.20692262053489685,0.17307502031326294,0.11147657036781311,0.08206456899642944,0.0585925355553627,0.02471337281167507,0.015194571577012539,0.006793043110519648,0.006352866068482399,5,6,6,9,27,60
8,90,0.27752020955085754,0.2024800181388855,0.1747901439666748,0.10605180263519287,0.08255252987146378,0.055272381752729416,0.02364090271294117,0.014487629756331444,0.007476879749447107,0.00701059028506279,5,6,7,10,28,60
9,90,0.2986767888069153,0.19156143069267273,0.16490060091018677,0.0976950153708458,0.08333894610404968,0.05387400463223457,0.0239817276597023,0.01450338214635849,0.009403057396411896,0.006771028507500887,5,6,7,11,30,60
10,90,0.3661700189113617,0.16370971500873566,0.14843326807022095,0.093100905418396,0.0713992789387703,0.04637632519006729,0.020380323752760887,0.013871921226382256,0.009241203777492046,0.007083319127559662,5,6,7,12,30,60
11,90,0.4681476652622223,0.14034821093082428,0.11295362561941147,0.07254303991794586,0.06353697180747986,0.036920566111803055,0.022550029680132866,0.011858324520289898,0.008422665297985077,0.0067142765037715435,5,5,7,12,29,60
0,90,0.26454704999923706,0.21696902811527252,0.19008716940879822,0.12048958241939545,0.08997967839241028,0.059933263808488846,0.030384333804249763,0.019476132467389107,0.0009902319870889187,0.0006212226580828428,5,5,6,7,8,61
1,90,0.2557846009731293,0.2211674451828003,0.19187231361865997,0.12222704291343689,0.08962494134902954,0.05871147662401199,0.032173171639442444,0.01916753314435482,0.0010686559835448861,0.0008638748549856246,5,5,6,7,8,61
2,90,0.258722722530365,0.2243129014968872,0.18325656652450562,0.11420416086912155,0.08973177522420883,0.06167405843734741,0.03186514228582382,0.018753714859485626,0.002141667762771249,0.0016602608375251293,5,5,6,7,13,61
3,90,0.25645092129707336,0.2159910351037979,0.17687304317951202,0.11498074978590012,0.09096162766218185,0.06653431057929993,0.03131243959069252,0.01844470202922821,0.0035711750388145447,0.0032940369565039873,5,5,6,7,18,61
4,90,0.266546368598938,0.21881498396396637,0.16445718705654144,0.1102139800786972,0.08519578725099564,0.06535005569458008,0.032102253288030624,0.017432698979973793,0.005550811532884836,0.0046723373234272,5,6,6,8,22,61
5,90,0.26634305715560913,0.22475183010101318,0.16129305958747864,0.1074652150273323,0.08630092442035675,0.0632307156920433,0.02812919393181801,0.016806641593575478,0.005745751317590475,0.005519075784832239,5,6,6,8,23,61
6,90,0.2689436674118042,0.22227917611598969,0.163521409034729,0.1042805165052414,0.08623629808425903,0.06026389077305794,0.02543841116130352,0.015460330061614513,0.006676313001662493,0.00654505705460906,5,6,6,9,26,61
7,90,0.2645699381828308,0.2070166915655136,0.16980546712875366,0.1083189845085144,0.08467179536819458,0.05970083549618721,0.026239391416311264,0.014985687099397182,0.007911593653261662,0.00706135667860508,5,6,7,10,29,61
8,90,0.2675047516822815,0.20214800536632538,0.17009149491786957,0.10385410487651825,0.0858994722366333,0.0567234605550766,0.02537391148507595,0.014157992787659168,0.009059331379830837,0.007539228070527315,5,6,7,12,31,61
9,90,0.28114742040634155,0.19084887206554413,0.1618351936340332,0.09510748833417892,0.0885360836982727,0.05525125190615654,0.025949547067284584,0.014262133277952671,0.011041715741157532,0.009677614085376263,5,6,8,13,32,61
10,90,0.33030766248703003,0.16530217230319977,0.15183033049106598,0.09098981320858002,0.07708690315485,0.04949312284588814,0.022689348086714745,0.014284652657806873,0.012526169419288635,0.010821310803294182,5,6,8,14,33,61
11,90,0.4139852821826935,0.14036181569099426,0.12338462471961975,0.07138953357934952,0.06719927489757538,0.04209836199879646,0.031127505004405975,0.015795590355992317,0.010190672241151333,0.00916692428290844,5,6,8,14,33,61
0,90,0.26462072134017944,0.2161460518836975,0.1909542828798294,0.12058869004249573,0.09029168635606766,0.0600992776453495,0.03027597814798355,0.01945696771144867,0.000741339405067265,0.0006840360001660883,5,5,6,7,8,62
1,90,0.2556493580341339,0.2209220677614212,0.19138038158416748,0.12289898097515106,0.09015822410583496,0.058892786502838135,0.03200840204954147,0.019131463021039963,0.0009027638006955385,0.0008216605638153851,5,5,6,7,8,62
2,90,0.257408082485199,0.22521667182445526,0.18333940207958221,0.11531514674425125,0.09030576050281525,0.061658602207899094,0.03178349882364273,0.018635692074894905,0.0017439115326851606,0.0016037322347983718,5,5,6,7,13,62
3,90,0.25562068819999695,0.21805769205093384,0.17814233899116516,0.11730977892875671,0.09127871692180634,0.06622401624917984,0.03116125799715519,0.018396712839603424,0.0027363586705178022,0.002072621136903763,5,5,6,7,18,62
4,90,0.26643460988998413,0.2217468023300171,0.16553717851638794,0.11281290650367737,0.0858321264386177,0.0650300532579422,0.032153479754924774,0.017463786527514458,0.003675963031128049,0.0028850692324340343,5,5,6,8,22,62
5,90,0.2666247487068176,0.22710956633090973,0.1621713489294052,0.11104631423950195,0.0873795747756958,0.06394702196121216,0.02811211720108986,0.01698356494307518,0.0037045450881123543,0.0033350782468914986,5,5,6,8,24,62
6,90,0.2712160646915436,0.2254285216331482,0.16411232948303223,0.10639137774705887,0.0864032432436943,0.06059081107378006,0.025466525927186012,0.015605882741510868,0.004557509906589985,0.004037484060972929,5,5,6,8,26,62
7,90,0.26754114031791687,0.21023957431316376,0.1701972484588623,0.10991690307855606,0.0836494192481041,0.06016584485769272,0.026164690032601357,0.014796189032495022,0.007454280275851488,0.005417929030954838,5,6,6,9,28,62
8,90,0.27117985486984253,0.20290027558803558,0.1701778769493103,0.10665418952703476,0.08446070551872253,0.05708623304963112,0.025173546746373177,0.01399263832718134,0.009544766508042812,0.005694830324500799,5,6,7,11,30,62
9,90,0.28208479285240173,0.1947067677974701,0.16127949953079224,0.098902128636837,0.08536554872989655,0.0558675117790699,0.025447724387049675,0.014824459329247475,0.011322577483952045,0.007176228798925877,5,6,7,13,31,62
10,90,0.3263567388057709,0.17083002626895905,0.15048901736736298,0.09443961083889008,0.07556315511465073,0.051553286612033844,0.02220696397125721,0.01710369810461998,0.01181809138506651,0.008207513019442558,5,6,8,14,32,62
11,90,0.406484454870224,0.1369241327047348,0.1286342293024063,0.0742763876914978,0.06724314391613007,0.04427832365036011,0.030332151800394058,0.01639026589691639,0.012071307748556137,0.010118348523974419,5,6,8,14,32,62
0,90,0.26411905884742737,0.21566036343574524,0.1914055198431015,0.12115602195262909,0.0898401066660881,0.06031179428100586,0.030653223395347595,0.019443362951278687,0.0006784379947930574,0.0006035076221451163,5,5,6,7,8,63
1,90,0.25651052594184875,0.21968337893486023,0.1928752064704895,0.12286681681871414,0.08904526382684708,0.0589698851108551,0.032581355422735214,0.019135765731334686,0.0009368182509206235,0.0007631980697624385,5,5,6,7,8,63
2,90,0.2592252790927887,0.2229805439710617,0.1849658340215683,0.11464377492666245,0.08931619673967361,0.06204866245388985,0.03239412605762482,0.01881313882768154,0.0021537335123866796,0.001606657519005239,5,5,6,7,12,63
3,90,0.25654610991477966,0.2164073884487152,0.17793409526348114,0.11506612598896027,0.0907381996512413,0.06715796142816544,0.031945958733558655,0.018481137230992317,0.0035569958854466677,0.0030880526173859835,5,5,6,7,16,63
4,90,0.26557883620262146,0.22039125859737396,0.16572168469429016,0.11093147099018097,0.08492415398359299,0.06585928797721863,0.03296036273241043,0.017498629167675972,0.005330419633537531,0.004368370398879051,5,6,6,8,20,63
5,90,0.2655092775821686,0.22679689526557922,0.16190573573112488,0.10846945643424988,0.08605622500181198,0.06419997662305832,0.028906816616654396,0.01692100614309311,0.00558764161542058,0.005180277395993471,5,6,6,8,21,63
6,90,0.26819437742233276,0.22396990656852722,0.16438035666942596,0.10500797629356384,0.08671765774488449,0.060884762555360794,0.026393817737698555,0.015530778095126152,0.006552825681865215,0.006261328235268593,5,6,6,8,23,63
7,90,0.2609993517398834,0.2109898328781128,0.17010891437530518,0.1086307018995285,0.08562761545181274,0.06077854707837105,0.02745184488594532,0.014960197731852531,0.008250460028648376,0.006772168911993504,5,6,7,10,25,63
8,90,0.26517853140830994,0.20528194308280945,0.168812558054924,0.10506441444158554,0.08744962513446808,0.057756856083869934,0.026486270129680634,0.014119929634034634,0.009262834675610065,0.007079137954860926,5,6,7,11,27,63
9,90,0.2763608396053314,0.19433562457561493,0.16105104982852936,0.09725159406661987,0.09004141390323639,0.056198976933956146,0.027030345052480698,0.014365536160767078,0.01184752769768238,0.008729017339646816,5,6,7,12,29,63
10,90,0.319853812456131,0.17207612097263336,0.152781143784523,0.0913713127374649,0.08065837621688843,0.0508742593228817,0.02362561970949173,0.014669396914541721,0.012142292223870754,0.010505304671823978,5,6,8,13,29,63
11,90,0.3908542990684509,0.13914494216442108,0.13044914603233337,0.07697474211454391,0.06869325786828995,0.0459844172000885,0.03668210655450821,0.016103068366646767,0.011244889348745346,0.009321209974586964,5,6,8,14,30,63
0,90,0.2661140561103821,0.21590176224708557,0.18952584266662598,0.11918139457702637,0.08969970047473907,0.059771597385406494,0.030101481825113297,0.019284365698695183,0.0013893668074160814,0.0008763400255702436,5,5,6,7,9,64
1,90,0.25744783878326416,0.220661461353302,0.18930360674858093,0.12152011692523956,0.08921771496534348,0.058773379772901535,0.03151256591081619,0.018946323543787003,0.0016839405288919806,0.0014721073675900698,5,5,6,7,10,64
2,90,0.2589571475982666,0.22209931910037994,0.1821390837430954,0.11343050748109818,0.08933641016483307,0.061611369252204895,0.03121669963002205,0.01844962313771248,0.0031838328577578068,0.0029289922676980495,5,5,6,7,15,64
3,90,0.254778653383255,0.21357695758342743,0.17911195755004883,0.11550959944725037,0.09039362519979477,0.06598762422800064,0.03071199543774128,0.018172694370150566,0.004351608920842409,0.0037258376833051443,5,5,6,7,20,64
4,90,0.2649773955345154,0.216963529586792,0.16746748983860016,0.11096064746379852,0.08467341959476471,0.06544336676597595,0.031276505440473557,0.017305608838796616,0.005400474648922682,0.004755871836096048,5,6,6,8,24,64
5,90,0.26376307010650635,0.22515781223773956,0.16378982365131378,0.10842950642108917,0.08557242155075073,0.06311924755573273,0.02733514830470085,0.016833793371915817,0.005572735331952572,0.005303015001118183,5,6,6,8,26,64
6,90,0.26534339785575867,0.22480204701423645,0.1649947613477707,0.10466169565916061,0.08527684956789017,0.060505423694849014,0.024758383631706238,0.015575869008898735,0.006893584504723549,0.005539746023714542,5,6,6,9,28,64
7,90,0.26382264494895935,0.20754778385162354,0.17035947740077972,0.10855180025100708,0.08315194398164749,0.05968968942761421,0.02551964856684208,0.0150991789996624,0.008654015138745308,0.007026477251201868,5,6,7,11,30,64
8,90,0.2686631381511688,0.20076939463615417,0.17034253478050232,0.1032993420958519,0.08424971997737885,0.05659245327115059,0.02456817217171192,0.014565960504114628,0.009331626817584038,0.00821166392415762,5,6,7,12,32,64
9,90,0.2851378321647644,0.18887364864349365,0.1606903225183487,0.09508214145898819,0.08471496403217316,0.055551692843437195,0.02509213052690029,0.015152886509895325,0.011723999865353107,0.00891877617686987,5,6,8,14,34,64
10,90,0.34320059418678284,0.1607578843832016,0.14806050062179565,0.09144521504640579,0.07146603614091873,0.050235483795404434,0.021507147699594498,0.014572089537978172,0.012648513540625572,0.011552458629012108,5,6,8,14,35,64
11,90,0.43558067083358765,0.13644686341285706,0.11653342097997665,0.06923018395900726,0.06313350051641464,0.04197677597403526,0.02956501394510269,0.013175200670957565,0.01120872050523758,0.009893743321299553,5,6,8,14,34,64
0,90,0.2643349766731262,0.217127725481987,0.1893441081047058,0.12010455131530762,0.08976180106401443,0.060395497828722,0.03040001168847084,0.01932593435049057,0.0011490867473185062,0.0008263778290711343,5,5,6,7,8,65
1,90,0.25550854206085205,0.2224777191877365,0.1885329782962799,0.12221618741750717,0.08978461474180222,0.05921720713376999,0.03198501467704773,0.018975194543600082,0.0015729323495179415,0.001313873683102429,5,5,6,7,9,65
2,90,0.2566666901111603,0.22362126410007477,0.18191136419773102,0.11378999799489975,0.08899665623903275,0.0626600980758667,0.03154024854302406,0.018566343933343887,0.0029602881986647844,0.0025747865438461304,5,5,6,7,15,65
3,90,0.25409263372421265,0.2151046246290207,0.17786462604999542,0.11443406343460083,0.0896994024515152,0.06658919900655746,0.030999306589365005,0.01829124242067337,0.004574362188577652,0.0033675655722618103,5,5,6,8,19,65
4,90,0.2626480758190155,0.21744275093078613,0.16502928733825684,0.11043927073478699,0.08525922149419785,0.06550073623657227,0.03189939633011818,0.017474457621574402,0.006212947890162468,0.004766962490975857,5,6,6,8,23,65
5,90,0.26271647214889526,0.22276197373867035,0.16119620203971863,0.10763049870729446,0.08709467202425003,0.06343547254800797,0.028241420164704323,0.01678314618766308,0.006432832684367895,0.005195269826799631,5,6,6,9,24,65
6,90,0.26507118344306946,0.21908287703990936,0.16297835111618042,0.10565183311700821,0.08727622032165527,0.0595407597720623,0.025699596852064133,0.015646440908312798,0.007656419649720192,0.005648801103234291,5,6,7,10,26,65
7,90,0.2617570161819458,0.20416773855686188,0.1674903929233551,0.10838433355093002,0.08529812842607498,0.059353236109018326,0.026671119034290314,0.015694310888648033,0.010657834820449352,0.00672110402956605,5,6,7,11,28,65
8,90,0.26636630296707153,0.1944318562746048,0.16836267709732056,0.10405316203832626,0.08666368573904037,0.055962949991226196,0.026192359626293182,0.01660526730120182,0.011302180588245392,0.0077669499441981316,5,6,7,12,29,65
9,90,0.2791106104850769,0.18089702725410461,0.15958914160728455,0.09599288552999496,0.08976587653160095,0.05465419963002205,0.027268944308161736,0.018936103209853172,0.011393757537007332,0.010325171984732151,5,6,8,14,31,65
10,90,0.32265639305114746,0.15886114537715912,0.1471215933561325,0.09289413690567017,0.07903283089399338,0.050616465508937836,0.025474436581134796,0.02031487226486206,0.012077778577804565,0.011557582765817642,5,6,9,14,31,65
11,90,0.3884861469268799,0.14101897180080414,0.12136957794427872,0.07696802914142609,0.06609883159399033,0.04361208900809288,0.03515695035457611,0.018847938627004623,0.014233600348234177,0.013024372048676014,6,7,9,14,31,65
0,90,0.265240877866745,0.21659483015537262,0.1891566812992096,0.11943979561328888,0.08949999511241913,0.05998759716749191,0.030222265049815178,0.01932469941675663,0.0013867059024050832,0.0010173149639740586,5,5,6,7,9,66
