layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k80,k85,k90,k95,k99,boot_id
8,90,0.26716431975364685,0.2184685319662094,0.12774327397346497,0.10397389531135559,0.06330672651529312,0.0545198954641819,0.039283622056245804,0.026200532913208008,0.013939266093075275,0.010086162015795708,6,7,8,15,34,45
9,90,0.2648679316043854,0.21353505551815033,0.12413240969181061,0.10006701201200485,0.061256349086761475,0.05431915074586868,0.03833770379424095,0.024965954944491386,0.01720946468412876,0.012899291701614857,6,7,10,17,35,45
10,90,0.26057007908821106,0.2005220204591751,0.12167897820472717,0.09161428362131119,0.06546863168478012,0.049770478159189224,0.03784683346748352,0.026558225974440575,0.020934555679559708,0.017810683697462082,7,8,11,19,37,45
11,90,0.2776395380496979,0.17372764647006989,0.11345259845256805,0.09081003814935684,0.0599030964076519,0.043998561799526215,0.039380092173814774,0.03327241912484169,0.02899193949997425,0.022833947092294693,8,9,12,19,37,45
0,90,0.31889310479164124,0.1874142289161682,0.1403171718120575,0.11913704872131348,0.08222951740026474,0.06792312115430832,0.04060741141438484,0.03399297967553139,0.0011850462760776281,0.0007623157580383122,5,6,6,7,8,46
1,90,0.36150333285331726,0.1829187572002411,0.12962254881858826,0.11873789876699448,0.07274376600980759,0.05720097944140434,0.036275241523981094,0.030404243618249893,0.0013034837320446968,0.0008943550637923181,5,5,6,7,9,46
2,90,0.3711455762386322,0.18765461444854736,0.12620621919631958,0.11227656155824661,0.06417277455329895,0.05117136240005493,0.03352857753634453,0.03127455711364746,0.003071095561608672,0.002362095285207033,5,5,6,8,16,46
3,90,0.3485340178012848,0.19881978631019592,0.12500791251659393,0.11171569675207138,0.06371016800403595,0.05138012766838074,0.03315586969256401,0.030806025490164757,0.005129586439579725,0.004612672608345747,5,6,7,8,22,46
4,90,0.32667720317840576,0.20274749398231506,0.1269189864397049,0.11573631316423416,0.06338290870189667,0.05264276638627052,0.034387242048978806,0.03212472051382065,0.006037469953298569,0.004173874389380217,5,6,7,8,26,46
5,90,0.31866255402565,0.20667609572410583,0.12641100585460663,0.11347126960754395,0.06348861753940582,0.05208480358123779,0.03767682611942291,0.029991433024406433,0.006019716616719961,0.004433787427842617,5,6,7,9,27,46
6,90,0.31603506207466125,0.20808587968349457,0.12642943859100342,0.11106489598751068,0.06346309930086136,0.04996008053421974,0.03894459083676338,0.029122840613126755,0.006164797581732273,0.005087528843432665,5,6,7,10,29,46
7,90,0.30052557587623596,0.2159445434808731,0.12954121828079224,0.10848923772573471,0.06397763639688492,0.04933274909853935,0.038736212998628616,0.02737356722354889,0.007187260780483484,0.005372736603021622,5,6,7,11,31,46
8,90,0.27626895904541016,0.2258264273405075,0.12472454458475113,0.11035627126693726,0.06395307183265686,0.05524764209985733,0.039551373571157455,0.0264203492552042,0.008592862635850906,0.0061520482413470745,5,6,8,13,33,46
9,90,0.27621012926101685,0.22511844336986542,0.12281830608844757,0.10406094789505005,0.061696749180555344,0.05629657953977585,0.03945479169487953,0.025328967720270157,0.0103806983679533,0.007343149743974209,6,7,8,14,34,46
10,90,0.28324395418167114,0.21036440134048462,0.1211915910243988,0.09697049856185913,0.06486374139785767,0.053609449416399,0.037846144288778305,0.0258328840136528,0.014014515094459057,0.0088341711089015,6,7,9,16,36,46
11,90,0.34505149722099304,0.17890702188014984,0.11211647838354111,0.07853934913873672,0.06197940930724144,0.04558293893933296,0.03845752030611038,0.02990828827023506,0.015478422865271568,0.010628117248415947,6,7,9,16,36,46
0,90,0.32102343440055847,0.18590719997882843,0.14113111793994904,0.11894648522138596,0.08178453147411346,0.06770972907543182,0.04041311517357826,0.034067053347826004,0.001105072908103466,0.0008589043864049017,5,6,6,7,8,47
1,90,0.3641268312931061,0.1820639669895172,0.13003702461719513,0.11886165291070938,0.07250109314918518,0.05702018365263939,0.03594308719038963,0.030438192188739777,0.0009574700379744172,0.000769972859416157,5,5,6,7,8,47
2,90,0.3752533793449402,0.1881762593984604,0.1267465204000473,0.11217387020587921,0.06392013281583786,0.05077340826392174,0.03339121490716934,0.03110271878540516,0.0023245031479746103,0.0019859783351421356,4,5,6,7,14,47
3,90,0.35116273164749146,0.19995997846126556,0.12623149156570435,0.11286485940217972,0.06345037370920181,0.050898607820272446,0.03298754245042801,0.031200695782899857,0.005036171060055494,0.003190025221556425,5,5,6,8,20,47
4,90,0.325689435005188,0.2058190405368805,0.12819786369800568,0.11711807548999786,0.06364021450281143,0.05216705799102783,0.034288860857486725,0.03262913227081299,0.005607979372143745,0.0032774321734905243,5,6,7,8,25,47
5,90,0.3186386227607727,0.21136263012886047,0.12646621465682983,0.11281365901231766,0.06318049132823944,0.05174090713262558,0.037830252200365067,0.030376030132174492,0.005712429061532021,0.004271926358342171,5,6,7,8,27,47
6,90,0.316420316696167,0.2119828462600708,0.12610948085784912,0.11092646420001984,0.06366217881441116,0.04932992905378342,0.039165694266557693,0.02918125130236149,0.005811699666082859,0.005160911474376917,5,6,7,9,29,47
7,90,0.3009333312511444,0.21969440579414368,0.12940803170204163,0.10858000069856644,0.06380438804626465,0.04914020374417305,0.03879675269126892,0.027561254799365997,0.006608604919165373,0.005397852044552565,5,6,7,11,32,47
8,90,0.27684783935546875,0.2286110669374466,0.12551380693912506,0.10900133848190308,0.0643184632062912,0.05516248196363449,0.039966095238924026,0.026795031502842903,0.008304228074848652,0.005818760022521019,5,6,8,12,35,47
9,90,0.2762579619884491,0.2289731651544571,0.12323229759931564,0.10110113769769669,0.06141362711787224,0.05681744962930679,0.03982875123620033,0.025568963959813118,0.010377934202551842,0.006726436782628298,6,7,8,14,37,47
10,90,0.28021252155303955,0.21619626879692078,0.12027239054441452,0.09492314606904984,0.06505818665027618,0.053888510912656784,0.03861869126558304,0.025041785091161728,0.013808146119117737,0.00845754612237215,6,7,9,17,39,47
11,90,0.33419734239578247,0.18497560918331146,0.11491335928440094,0.07832025736570358,0.059647027403116226,0.04504743963479996,0.03823453560471535,0.031470831483602524,0.015345520339906216,0.009808050468564034,6,7,9,17,39,47
0,90,0.3201426863670349,0.1863672435283661,0.14124223589897156,0.11875209212303162,0.08181915432214737,0.0675598606467247,0.04054797813296318,0.03382363170385361,0.0010558244539424777,0.0009194823796860874,5,6,6,7,8,48
1,90,0.3621373176574707,0.1831175833940506,0.1304364651441574,0.11841324716806412,0.07253652065992355,0.056767430156469345,0.03606180474162102,0.030140364542603493,0.0011461348040029407,0.0010226585436612368,5,5,6,7,9,48
2,90,0.37148669362068176,0.18866555392742157,0.1271308809518814,0.11241751909255981,0.06397077441215515,0.05059225484728813,0.0332069955766201,0.031055651605129242,0.0027067570481449366,0.002200583228841424,5,5,6,8,16,48
3,90,0.34642237424850464,0.20008692145347595,0.12584838271141052,0.11282984167337418,0.06345891952514648,0.05071729049086571,0.03307473286986351,0.03109515830874443,0.0059130010195076466,0.0036853449419140816,5,6,7,8,22,48
4,90,0.32371100783348083,0.2044355571269989,0.12840743362903595,0.1171458512544632,0.06294780224561691,0.05178796127438545,0.03409002348780632,0.03248775377869606,0.006884396076202393,0.004285731352865696,5,6,7,8,26,48
5,90,0.3157522678375244,0.21081876754760742,0.12591113150119781,0.11355573683977127,0.06269174069166183,0.05152617394924164,0.037767402827739716,0.0300432238727808,0.007197652477771044,0.0049193622544407845,5,6,7,9,28,48
6,90,0.3160213530063629,0.21138061583042145,0.1241535097360611,0.11125766485929489,0.06308674812316895,0.048844657838344574,0.03910572826862335,0.02895200438797474,0.008197919465601444,0.005247361492365599,5,6,7,9,30,48
7,90,0.29905545711517334,0.21939291059970856,0.12829400599002838,0.10905485600233078,0.06323736906051636,0.04853631928563118,0.03880615532398224,0.027389882132411003,0.008996592834591866,0.005875683389604092,5,6,7,11,32,48
8,90,0.27725955843925476,0.2271984964609146,0.12340791523456573,0.1095460057258606,0.06418588757514954,0.054329223930835724,0.039849571883678436,0.02645649015903473,0.010984729044139385,0.006011908408254385,5,6,8,12,34,48
9,90,0.28060993552207947,0.22534169256687164,0.12119615077972412,0.10222290456295013,0.060900792479515076,0.05531506985425949,0.039208121597766876,0.025378745049238205,0.013014402240514755,0.0069084325805306435,6,7,8,14,37,48
10,90,0.28751125931739807,0.21155157685279846,0.12028194963932037,0.0937923714518547,0.06329512596130371,0.052533697336912155,0.03834296762943268,0.02497122809290886,0.016348792240023613,0.009161384776234627,6,7,9,16,39,48
11,90,0.3572685420513153,0.1758858561515808,0.11313746869564056,0.07550226897001266,0.058561816811561584,0.04325050488114357,0.03642028570175171,0.03009100817143917,0.01643349416553974,0.010276791639626026,6,7,9,16,38,48
0,90,0.3193182945251465,0.1862407773733139,0.14141474664211273,0.11898092925548553,0.0819183811545372,0.06750954687595367,0.0404929481446743,0.033807478845119476,0.0013949369313195348,0.0009013778762891889,5,6,6,7,9,49
1,90,0.3607238233089447,0.18210884928703308,0.13066831231117249,0.1187540590763092,0.07283356040716171,0.057155609130859375,0.03612688556313515,0.030274108052253723,0.0017463143449276686,0.0010813564294949174,5,5,6,7,9,49
2,90,0.3695639967918396,0.1879396140575409,0.12779003381729126,0.11268299072980881,0.06485693156719208,0.05113808438181877,0.03333394229412079,0.031308989971876144,0.0034435968846082687,0.0022130135912448168,5,5,6,8,15,49
3,90,0.34661099314689636,0.19993922114372253,0.1266842931509018,0.1129307970404625,0.06459090113639832,0.05118045583367348,0.033443864434957504,0.0312168151140213,0.005437952000647783,0.003466673893854022,5,5,6,8,20,49
4,90,0.3229837119579315,0.20511211454868317,0.13027523458003998,0.11664286255836487,0.06464213132858276,0.05230337381362915,0.03467050567269325,0.03264433890581131,0.0057404786348342896,0.003932067658752203,5,6,7,8,23,49
5,90,0.3147355020046234,0.21040180325508118,0.12956763803958893,0.11293668299913406,0.06466121226549149,0.05198994278907776,0.038634203374385834,0.03021935187280178,0.006123384926468134,0.004428084474056959,5,6,7,8,25,49
6,90,0.31314507126808167,0.21120430529117584,0.12949413061141968,0.11002059280872345,0.06418535858392715,0.04939809814095497,0.040150970220565796,0.02943963184952736,0.007143326103687286,0.005051717162132263,5,6,7,9,27,49
7,90,0.2983485758304596,0.2176678627729416,0.13210083544254303,0.10773487389087677,0.0647626519203186,0.048893701285123825,0.03989001736044884,0.027905626222491264,0.007929651066660881,0.005774990189820528,5,6,7,10,29,49
8,90,0.27649831771850586,0.225473091006279,0.12589989602565765,0.10876293480396271,0.06551427394151688,0.054556652903556824,0.04030533879995346,0.027029022574424744,0.009514103643596172,0.00721962982788682,5,6,8,12,31,49
9,90,0.27769559621810913,0.2224523276090622,0.12275604903697968,0.10290008783340454,0.061518531292676926,0.056438565254211426,0.03966226056218147,0.026100357994437218,0.011578601785004139,0.008574041537940502,6,7,8,14,33,49
10,90,0.2844904065132141,0.20813174545764923,0.11976208537817001,0.09665433317422867,0.06126528978347778,0.05490434169769287,0.03863830491900444,0.02644030936062336,0.014608037658035755,0.009375088848173618,6,7,9,16,35,49
11,90,0.3316585421562195,0.1753276139497757,0.1151324063539505,0.07916560769081116,0.0630241185426712,0.0468425415456295,0.041841864585876465,0.031102320179343224,0.01585463061928749,0.010382826440036297,6,7,10,16,35,49
0,90,0.32003122568130493,0.18743403255939484,0.1403428167104721,0.11915862560272217,0.08152762800455093,0.06820332258939743,0.04056806489825249,0.03403735160827637,0.0009786093141883612,0.0006640412611886859,5,6,6,7,8,50
1,90,0.36169931292533875,0.18291474878787994,0.1299576759338379,0.11888030916452408,0.07281023263931274,0.05764840543270111,0.036331016570329666,0.030486667528748512,0.0010512525914236903,0.0007812391268089414,5,5,6,7,8,50
2,90,0.3736498951911926,0.18891602754592896,0.12786610424518585,0.11126226931810379,0.0641559511423111,0.05164257809519768,0.03381006047129631,0.031386230140924454,0.0023257387802004814,0.0013703408185392618,4,5,6,7,14,50
3,90,0.3492213487625122,0.2016763836145401,0.12760910391807556,0.11201732605695724,0.06389120221138,0.0524253211915493,0.03364555537700653,0.03141188621520996,0.003526657819747925,0.003131967969238758,5,5,6,8,20,50
4,90,0.3276703953742981,0.20660008490085602,0.13042192161083221,0.11535824090242386,0.06357395648956299,0.05295908451080322,0.03476053103804588,0.03268665075302124,0.0039619822055101395,0.0032877412158995867,5,6,7,8,25,50
5,90,0.3222145438194275,0.21055836975574493,0.1297946721315384,0.1119549497961998,0.06323525309562683,0.05228007212281227,0.038278255611658096,0.02979869395494461,0.005278126802295446,0.003217789577320218,5,6,7,8,28,50
6,90,0.3186691105365753,0.21066008508205414,0.12992164492607117,0.10900315642356873,0.06314737349748611,0.04969557747244835,0.04026687890291214,0.028920887038111687,0.006492457818239927,0.0035392248537391424,5,6,7,8,30,50
7,90,0.2991804778575897,0.21853026747703552,0.13483910262584686,0.10561740398406982,0.06253582239151001,0.049291398376226425,0.03920591622591019,0.027257315814495087,0.008111570961773396,0.006383469328284264,5,6,7,10,33,50
8,90,0.2717142701148987,0.2254306972026825,0.13149698078632355,0.10638374835252762,0.061961829662323,0.05542648956179619,0.039340123534202576,0.026343749836087227,0.011450637131929398,0.009647377766668797,6,6,8,13,35,50
9,90,0.2682201862335205,0.22181053459644318,0.1275956779718399,0.10275381058454514,0.06136489287018776,0.05472749471664429,0.03863294795155525,0.024585042148828506,0.014989087358117104,0.013381404802203178,6,7,9,15,37,50
10,90,0.2646026015281677,0.208020880818367,0.12314664572477341,0.09547892957925797,0.06781318038702011,0.049948178231716156,0.03791438788175583,0.026026055216789246,0.020387090742588043,0.018264370039105415,6,8,10,17,39,50
11,90,0.28599879145622253,0.18144424259662628,0.11030608415603638,0.09206324070692062,0.061095867305994034,0.04723621532320976,0.04028581827878952,0.032886214554309845,0.027329951524734497,0.022626077756285667,7,8,10,17,39,50
0,90,0.32261353731155396,0.18620926141738892,0.14114761352539062,0.11860432475805283,0.0813862681388855,0.06775380671024323,0.04074084386229515,0.03392771631479263,0.0012641447829082608,0.0010064608650282025,5,6,6,7,8,51
1,90,0.364033967256546,0.18196246027946472,0.13067205250263214,0.11915042996406555,0.07213936746120453,0.05745667964220047,0.036486491560935974,0.03042861446738243,0.0012656794860959053,0.001049840240739286,5,5,6,7,8,51
2,90,0.37622758746147156,0.1891072690486908,0.1270793080329895,0.11307641863822937,0.06376814097166061,0.05112522840499878,0.033708356320858,0.03126148879528046,0.0026407784316688776,0.002102799015119672,4,5,6,7,10,51
3,90,0.3528033494949341,0.20189496874809265,0.12735998630523682,0.11464284360408783,0.06344578415155411,0.0518047995865345,0.03379068151116371,0.031270548701286316,0.003884830279275775,0.0030932771041989326,5,5,6,8,14,51
4,90,0.3298843502998352,0.20789892971515656,0.12906767427921295,0.1187523826956749,0.06379257142543793,0.05291920527815819,0.03496372327208519,0.03291008248925209,0.004216261673718691,0.0031066364608705044,5,6,6,8,18,51
5,90,0.32374322414398193,0.21272292733192444,0.12887068092823029,0.11454527825117111,0.06356181204319,0.05269638076424599,0.03906716778874397,0.03028962016105652,0.004975851159542799,0.003103477181866765,5,6,7,8,21,51
6,90,0.3209376037120819,0.21326319873332977,0.12935492396354675,0.1128978431224823,0.06369892507791519,0.04995345324277878,0.04045872390270233,0.029155930504202843,0.005886938888579607,0.0038868242409080267,5,6,7,8,23,51
7,90,0.3055994510650635,0.2204492837190628,0.1329912692308426,0.11001332104206085,0.06398535519838333,0.049441367387771606,0.03979189321398735,0.027603141963481903,0.006832057144492865,0.004251692444086075,5,6,7,9,25,51
8,90,0.27905455231666565,0.22981898486614227,0.1293194442987442,0.11127346754074097,0.0643269345164299,0.054780129343271255,0.040284380316734314,0.02690514549612999,0.008733054623007774,0.005441946443170309,5,6,7,11,28,51
9,90,0.27728205919265747,0.2283099740743637,0.1267276257276535,0.1040714830160141,0.06139592081308365,0.0561392605304718,0.04016938433051109,0.02539721690118313,0.010979908518493176,0.008015815168619156,6,6,8,12,29,51
10,90,0.2801303565502167,0.21341407299041748,0.12203450500965118,0.09703363478183746,0.06635302305221558,0.0529617965221405,0.039148613810539246,0.024814995005726814,0.014973333105444908,0.011558703146874905,6,7,9,14,31,51
11,90,0.3318701982498169,0.18047396838665009,0.11147672683000565,0.0799330472946167,0.062266770750284195,0.042443256825208664,0.03700968623161316,0.03217130899429321,0.019968489184975624,0.016122566536068916,6,8,10,15,31,51
0,90,0.31811079382896423,0.1885514110326767,0.14067411422729492,0.11931316554546356,0.08217693865299225,0.06834185123443604,0.04076630622148514,0.03404911607503891,0.0010342709720134735,0.0007610395550727844,5,6,6,7,8,52
1,90,0.3586679697036743,0.18393005430698395,0.13057181239128113,0.11893992125988007,0.0736154094338417,0.05784441530704498,0.036713745445013046,0.030446065589785576,0.001498598838225007,0.0009318803786300123,5,5,6,7,8,52
2,90,0.36761683225631714,0.18874338269233704,0.1284167468547821,0.1123034879565239,0.06511240452528,0.0521898977458477,0.03416483476758003,0.03151344135403633,0.0030202800408005714,0.0020521599799394608,5,5,6,8,14,52
3,90,0.34495675563812256,0.19985952973365784,0.12707464396953583,0.11090411245822906,0.06486742943525314,0.05271764099597931,0.03369978442788124,0.03089710883796215,0.005918769631534815,0.003751326585188508,5,6,6,8,20,52
4,90,0.3261176347732544,0.20287147164344788,0.12922722101211548,0.11451609432697296,0.06378169357776642,0.05309378728270531,0.034755460917949677,0.03182023763656616,0.00701487623155117,0.004029924049973488,5,6,7,8,23,52
5,90,0.3193739354610443,0.20513397455215454,0.12975962460041046,0.11337030678987503,0.06407646089792252,0.05154256150126457,0.03743074834346771,0.029237857088446617,0.007348068058490753,0.004410254303365946,5,6,7,9,25,52
6,90,0.31762731075286865,0.20614761114120483,0.1289743334054947,0.1100350171327591,0.06405936926603317,0.04930056631565094,0.03907815366983414,0.02851076051592827,0.0077763209119439125,0.0050019011832773685,5,6,7,9,27,52
7,90,0.2981993556022644,0.21278487145900726,0.1332208216190338,0.10697522014379501,0.06402405351400375,0.0490376278758049,0.03894327953457832,0.026745405048131943,0.00926045048981905,0.006375805474817753,5,6,7,11,29,52
8,90,0.2716846168041229,0.21906886994838715,0.1294287145137787,0.10885296761989594,0.06345617771148682,0.055269163101911545,0.039848703891038895,0.02560284547507763,0.011612989939749241,0.008457387797534466,6,7,8,13,31,52
9,90,0.2682541608810425,0.21501922607421875,0.12543746829032898,0.10618323087692261,0.06298509240150452,0.05485985800623894,0.03936241567134857,0.02386174537241459,0.014181306585669518,0.011424125172197819,6,7,9,15,32,52
10,90,0.2677663564682007,0.2021157443523407,0.12107064574956894,0.09865589439868927,0.06795934587717056,0.05026007816195488,0.038115810602903366,0.024069562554359436,0.01960497908294201,0.01585046388208866,6,8,10,17,33,52
11,90,0.3033418655395508,0.17372557520866394,0.10776575654745102,0.08831553161144257,0.061952464282512665,0.04751570522785187,0.039175912737846375,0.03201211616396904,0.02524711936712265,0.02048701047897339,7,8,11,17,33,52
0,90,0.32007208466529846,0.1858942210674286,0.14122571051120758,0.11919727921485901,0.08186139911413193,0.06738732010126114,0.04027330130338669,0.03400740399956703,0.0011632725363597274,0.0009074234985746443,5,6,6,7,9,53
1,90,0.363259494304657,0.1817667931318283,0.13006111979484558,0.11891675740480423,0.07257295399904251,0.056656427681446075,0.03575385361909866,0.030430616810917854,0.0012508415384218097,0.000936132506467402,5,5,6,7,9,53
2,90,0.3732563555240631,0.18832352757453918,0.12741895020008087,0.11205984652042389,0.06454409658908844,0.05066497623920441,0.033181898295879364,0.03131908178329468,0.0025430829264223576,0.001667815842665732,4,5,6,8,15,53
3,90,0.3511465787887573,0.20064164698123932,0.12688210606575012,0.11333919316530228,0.06441660225391388,0.05047418177127838,0.033010177314281464,0.03143427148461342,0.003850409993901849,0.0027294752653688192,5,5,6,8,18,53
4,90,0.32374289631843567,0.20737995207309723,0.13138678669929504,0.11710937321186066,0.06530074030160904,0.05169457197189331,0.03453724831342697,0.03304126113653183,0.004027812276035547,0.0036888825707137585,5,6,7,8,21,53
5,90,0.31434130668640137,0.21425077319145203,0.13061943650245667,0.11225171387195587,0.06489607691764832,0.051529645919799805,0.03856082633137703,0.0307422187179327,0.005330406129360199,0.004322633612900972,5,6,7,8,23,53
6,90,0.31054922938346863,0.2149878293275833,0.13136641681194305,0.11007767915725708,0.06416557729244232,0.04934472218155861,0.040164168924093246,0.029866976663470268,0.0074753426015377045,0.004430023953318596,5,6,7,8,24,53
7,90,0.2963777780532837,0.2223183959722519,0.13372860848903656,0.10782952606678009,0.06438998132944107,0.049037594348192215,0.039522234350442886,0.028314461931586266,0.008583596907556057,0.005989801604300737,5,6,7,9,26,53
8,90,0.27551621198654175,0.23046015202999115,0.12723486125469208,0.10806579142808914,0.06497099995613098,0.055052317678928375,0.039888862520456314,0.02754833549261093,0.011302347294986248,0.00730661628767848,5,6,7,11,28,53
9,90,0.2753768265247345,0.2300633043050766,0.1234719529747963,0.10170512646436691,0.061194341629743576,0.056929610669612885,0.039430003613233566,0.026884278282523155,0.014797796495258808,0.008867128752171993,6,7,8,13,30,53
10,90,0.27974042296409607,0.21644142270088196,0.12001829594373703,0.09550908952951431,0.06251513957977295,0.055899474769830704,0.03858840465545654,0.027643222361803055,0.019498711451888084,0.010963168926537037,6,7,9,14,31,53
11,90,0.31174013018608093,0.186505526304245,0.11921576410531998,0.08055885881185532,0.06358285993337631,0.05160738527774811,0.04374825954437256,0.03191908076405525,0.01909671165049076,0.012179280631244183,6,7,9,15,31,53
0,90,0.3204379975795746,0.18827544152736664,0.14014242589473724,0.11886470019817352,0.08222629874944687,0.06799278408288956,0.04081268981099129,0.03398095816373825,0.0008667628862895072,0.0005536159151233733,5,6,6,7,8,54
1,90,0.36180809140205383,0.18524590134620667,0.1300145834684372,0.11850540339946747,0.07318084686994553,0.0569189190864563,0.03648258000612259,0.030177699401974678,0.001105053466744721,0.0005701557965949178,5,5,6,7,8,54
2,90,0.37125250697135925,0.1908191442489624,0.12737107276916504,0.1121358796954155,0.06408306956291199,0.05150410160422325,0.033845577389001846,0.031275488436222076,0.004079259466379881,0.001635687774978578,4,5,6,7,12,54
3,90,0.3477881848812103,0.20085008442401886,0.12527228891849518,0.11273612082004547,0.06337527185678482,0.051874201744794846,0.033280618488788605,0.03098933771252632,0.009133479557931423,0.0035043025854974985,5,5,6,8,17,54
4,90,0.32777559757232666,0.2037861943244934,0.12754160165786743,0.11676087230443954,0.06176239997148514,0.05247453972697258,0.03407898545265198,0.03204263746738434,0.009956052526831627,0.00527195492759347,5,6,7,8,21,54
5,90,0.3209548890590668,0.208647683262825,0.12619979679584503,0.11478676646947861,0.0611138753592968,0.051531676203012466,0.03670944273471832,0.029330527409911156,0.009908345527946949,0.006069557275623083,5,6,7,9,22,54
6,90,0.3216928243637085,0.20950864255428314,0.12300048023462296,0.11290616542100906,0.06208968535065651,0.049073442816734314,0.03787992522120476,0.028126565739512444,0.00937589630484581,0.006303522735834122,5,6,7,9,24,54
7,90,0.30224719643592834,0.21824967861175537,0.12792746722698212,0.11066866666078568,0.06217178329825401,0.04855171591043472,0.037870194762945175,0.026138633489608765,0.010086157359182835,0.007136649452149868,5,6,7,10,27,54
8,90,0.27766546607017517,0.2253139466047287,0.12362197041511536,0.11352274566888809,0.0619521401822567,0.05435504391789436,0.03913607448339462,0.024918755516409874,0.010746591724455357,0.008036061190068722,5,6,8,12,29,54
9,90,0.28045549988746643,0.22212821245193481,0.12143418192863464,0.10742225497961044,0.062101468443870544,0.05235590785741806,0.038691721856594086,0.0232208464294672,0.011580382473766804,0.00884576328098774,6,7,8,14,30,54
10,90,0.28471168875694275,0.20757189393043518,0.12079708278179169,0.09774622321128845,0.06684691458940506,0.04822288081049919,0.037162069231271744,0.02261507883667946,0.014665204100310802,0.01170208677649498,6,7,9,15,32,54
11,90,0.366507887840271,0.17031341791152954,0.10612951964139938,0.08204463869333267,0.05716617777943611,0.03830481320619583,0.029952049255371094,0.028050212189555168,0.01726640574634075,0.015112485736608505,6,7,10,15,31,54
0,90,0.32145756483078003,0.18590837717056274,0.142555832862854,0.11880756169557571,0.08092337846755981,0.06766673922538757,0.04053929075598717,0.03412763401865959,0.0012548313243314624,0.0009013591916300356,5,6,6,7,8,55
1,90,0.3634428083896637,0.1809690147638321,0.13171350955963135,0.1192101314663887,0.07185714691877365,0.057216476649045944,0.036315105855464935,0.03059384599328041,0.0013134691398590803,0.0009580043260939419,5,5,6,7,8,55
2,90,0.37485021352767944,0.18818938732147217,0.1282646805047989,0.11358194053173065,0.06370555609464645,0.050349634140729904,0.03354930877685547,0.031214779242873192,0.002787371166050434,0.0017247931100428104,4,5,6,7,12,55
3,90,0.34988483786582947,0.20204231142997742,0.1290656179189682,0.11421733349561691,0.06361325830221176,0.050790052860975266,0.033414777368307114,0.0313422866165638,0.0038733051624149084,0.002566423499956727,5,5,6,8,17,55
4,90,0.32630547881126404,0.20860223472118378,0.13049930334091187,0.11792170256376266,0.06461818516254425,0.05190771818161011,0.03484942764043808,0.032883238047361374,0.0037982643116265535,0.0028785259928554296,5,6,7,8,21,55
5,90,0.31878045201301575,0.2137809693813324,0.1299760341644287,0.11280681937932968,0.06463348865509033,0.05169240012764931,0.03925750404596329,0.030466336756944656,0.0038102585822343826,0.0036282064393162727,5,6,7,8,23,55
6,90,0.31580567359924316,0.2136695683002472,0.13093911111354828,0.11098556220531464,0.06462980061769485,0.04905755817890167,0.041031211614608765,0.029330547899007797,0.004647806752473116,0.003980373032391071,5,6,7,8,25,55
7,90,0.3000256419181824,0.22055839002132416,0.13527794182300568,0.10725488513708115,0.06437798589468002,0.049057330936193466,0.04007316380739212,0.027989141643047333,0.005599320400506258,0.004877912346273661,5,6,7,9,27,55
8,90,0.27600595355033875,0.22823216021060944,0.1319788247346878,0.10525261610746384,0.06556954234838486,0.054957352578639984,0.04071902111172676,0.027508120983839035,0.007660605013370514,0.0057907188311219215,5,6,7,12,30,55
9,90,0.2735025882720947,0.22744998335838318,0.12984362244606018,0.09658891707658768,0.0611453503370285,0.05838349089026451,0.04031587019562721,0.026046957820653915,0.010892662219703197,0.007619071751832962,6,7,8,14,31,55
10,90,0.2708102762699127,0.21716399490833282,0.12448181211948395,0.09047068655490875,0.0668945461511612,0.05470636114478111,0.03968264162540436,0.025285597890615463,0.014841596595942974,0.011348985135555267,6,7,9,16,33,55
11,90,0.2889341115951538,0.19116801023483276,0.11904573440551758,0.07754497230052948,0.06744969636201859,0.046222321689128876,0.04121628776192665,0.0322706401348114,0.02291317656636238,0.01547290664166212,7,8,10,17,33,55
0,90,0.3209029734134674,0.1860237717628479,0.14080873131752014,0.11928585171699524,0.08215416222810745,0.06768019497394562,0.04035760089755058,0.03397722542285919,0.0013161238748580217,0.0007152439211495221,5,6,6,7,8,56
1,90,0.363890677690506,0.1823413223028183,0.12976564466953278,0.11895909905433655,0.07295206934213638,0.057085953652858734,0.035773295909166336,0.030411377549171448,0.0011381690856069326,0.0007524725515395403,5,5,6,7,8,56
2,90,0.37484118342399597,0.18809238076210022,0.12699531018733978,0.11168119311332703,0.0644926056265831,0.05129506066441536,0.0333167128264904,0.031198926270008087,0.002358843106776476,0.0018749225419014692,4,5,6,7,14,56
3,90,0.35186129808425903,0.19924892485141754,0.12594744563102722,0.11287984251976013,0.06409049034118652,0.05102711170911789,0.0329255647957325,0.031308867037296295,0.005056370515376329,0.003143437672406435,5,5,6,8,19,56
4,90,0.32504215836524963,0.20530201494693756,0.12923963367938995,0.117069311439991,0.06426896154880524,0.052272580564022064,0.034292515367269516,0.032658033072948456,0.00572486175224185,0.0035117538645863533,5,6,7,8,23,56
5,90,0.3173030912876129,0.21093878149986267,0.12746363878250122,0.11311311274766922,0.06380600482225418,0.05183916911482811,0.037704091519117355,0.030396755784749985,0.005847245454788208,0.0045770518481731415,5,6,7,8,25,56
