layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,left_out
2,81,0.37099260091781616,0.18762855231761932,0.12708064913749695,0.1117793470621109,0.06402724236249924,0.05100492015480995,0.033500876277685165,0.031244149431586266,0.002949394751340151,0.0023496276699006557,5,6,8,sentence.8
3,81,0.346711128950119,0.19912557303905487,0.12592679262161255,0.11117403209209442,0.06364133208990097,0.05123830959200859,0.03297734260559082,0.03094961680471897,0.005502572748810053,0.00419794162735343,6,7,8,sentence.8
4,81,0.3243045210838318,0.2032793015241623,0.1282026171684265,0.11465559154748917,0.06328979879617691,0.05211314931511879,0.03420184552669525,0.03209177404642105,0.006327246315777302,0.0038013439625501633,6,7,8,sentence.8
5,81,0.3163263201713562,0.20742124319076538,0.12684914469718933,0.11216984689235687,0.06322712451219559,0.05142158269882202,0.03750018775463104,0.029747456312179565,0.00617827195674181,0.004329757299274206,6,7,9,sentence.8
6,81,0.31399089097976685,0.20769909024238586,0.1263715624809265,0.10912949591875076,0.06324925273656845,0.04920648783445358,0.039072927087545395,0.02877790853381157,0.00618409737944603,0.005362853407859802,6,7,11,sentence.8
7,81,0.29543641209602356,0.21508261561393738,0.13059987127780914,0.10594876855611801,0.06304191797971725,0.04895126074552536,0.03854123875498772,0.027131974697113037,0.0071835084818303585,0.0055018202401697636,6,8,13,sentence.8
8,81,0.27029213309288025,0.22216066718101501,0.12608569860458374,0.10618089139461517,0.06300212442874908,0.0551966167986393,0.03929410129785538,0.026171844452619553,0.009038316085934639,0.006289815995842218,7,8,16,sentence.8
9,81,0.26764577627182007,0.2200736552476883,0.12316150963306427,0.1001015231013298,0.06105153635144234,0.05567249283194542,0.03876402601599693,0.02473670430481434,0.011390331201255322,0.008468200452625751,7,9,19,sentence.8
10,81,0.2667500376701355,0.20614273846149445,0.119691401720047,0.09167073667049408,0.06635583192110062,0.05154377594590187,0.037607550621032715,0.024532373994588852,0.01608155108988285,0.012507800944149494,8,11,22,sentence.8
11,81,0.30000051856040955,0.17752914130687714,0.11074986308813095,0.07925954461097717,0.06313902884721756,0.04393463581800461,0.03929151967167854,0.031175712123513222,0.02206644043326378,0.01732000522315502,9,12,22,sentence.8
0,81,0.3189496695995331,0.1873341053724289,0.14043059945106506,0.1191643700003624,0.08196305483579636,0.0679217204451561,0.04058970883488655,0.03391314297914505,0.0009464361937716603,0.0006488381186500192,6,6,7,sentence.9
1,81,0.3609921932220459,0.18339727818965912,0.12986969947814941,0.11864423751831055,0.07278969883918762,0.057126764208078384,0.03620447218418121,0.030294829979538918,0.001207034452818334,0.0007532353047281504,5,6,7,sentence.9
2,81,0.3707900047302246,0.18802279233932495,0.1270088255405426,0.11179614067077637,0.06408611685037613,0.05115003511309624,0.03342548385262489,0.031232750043272972,0.0028355519752949476,0.0022291336208581924,5,6,8,sentence.9
3,81,0.3463255763053894,0.19912059605121613,0.125551238656044,0.11155146360397339,0.06363823264837265,0.05129053816199303,0.033082347363233566,0.030963342636823654,0.005812842398881912,0.003943683113902807,6,7,8,sentence.9
4,81,0.3247094452381134,0.20264041423797607,0.128090500831604,0.11523555219173431,0.06292867660522461,0.05210002884268761,0.034169021993875504,0.03208950534462929,0.0067141116596758366,0.003878506598994136,6,7,8,sentence.9
5,81,0.31675541400909424,0.20713026821613312,0.1262996941804886,0.1131240576505661,0.06289969384670258,0.05147232487797737,0.03748083487153053,0.029642745852470398,0.006664562039077282,0.004585734568536282,6,7,9,sentence.9
6,81,0.3155480921268463,0.207493856549263,0.1252528429031372,0.11004934459924698,0.06294484436511993,0.04905068501830101,0.03892209380865097,0.028734857216477394,0.006957297213375568,0.0053662448190152645,6,7,10,sentence.9
7,81,0.2967953085899353,0.21510985493659973,0.12939152121543884,0.10728555917739868,0.06292089819908142,0.04857080802321434,0.03836950287222862,0.02711593359708786,0.00787475984543562,0.005620554089546204,6,8,13,sentence.9
8,81,0.2719974219799042,0.2222367823123932,0.12441272288560867,0.10839267820119858,0.06283894926309586,0.0543537400662899,0.03900374844670296,0.026098057627677917,0.009700576774775982,0.006231254898011684,7,8,16,sentence.9
9,81,0.2712090015411377,0.219321608543396,0.1216757744550705,0.10239948332309723,0.060842014849185944,0.0543178990483284,0.03836432471871376,0.024729328230023384,0.011718761175870895,0.008539252914488316,7,9,18,sentence.9
10,81,0.273021399974823,0.2038639783859253,0.11925854533910751,0.09272272139787674,0.06511813402175903,0.050556764006614685,0.03723105788230896,0.02457929588854313,0.016298500820994377,0.012684994377195835,8,11,20,sentence.9
11,81,0.32136645913124084,0.17122036218643188,0.10953045636415482,0.07935485243797302,0.060361653566360474,0.042578939348459244,0.0365343801677227,0.03015856072306633,0.02093326859176159,0.017424026504158974,8,11,20,sentence.9
