layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
5,90,0.3659438490867615,0.15284821391105652,0.1334354281425476,0.08917684108018875,0.0703895315527916,0.05524153262376785,0.027466071769595146,0.02509489096701145,0.008905557915568352,0.007156913168728352,6,8,13,2
6,90,0.383404940366745,0.14796631038188934,0.12438664585351944,0.09429345279932022,0.06035274639725685,0.050585418939590454,0.024127501994371414,0.0227202121168375,0.008777213282883167,0.008475123904645443,6,8,15,2
7,90,0.32129865884780884,0.17061898112297058,0.1323859840631485,0.09449034184217453,0.06564098596572876,0.05382182449102402,0.02651832439005375,0.025599392130970955,0.0105389803647995,0.009173131547868252,7,9,18,2
8,90,0.29630693793296814,0.18234972655773163,0.13640671968460083,0.09814982116222382,0.05958111211657524,0.05218382179737091,0.0264144167304039,0.02043899893760681,0.015083455480635166,0.012165915220975876,7,11,19,2
9,90,0.2891938388347626,0.16356493532657623,0.13607026636600494,0.09649830311536789,0.06291450560092926,0.053197793662548065,0.026788532733917236,0.02097281627357006,0.017250094562768936,0.014757019467651844,9,12,21,2
10,90,0.34912294149398804,0.15041981637477875,0.1358061134815216,0.06647787243127823,0.06232825294137001,0.042958203703165054,0.027201835066080093,0.019412515684962273,0.01612035185098648,0.014600766822695732,8,12,20,2
11,90,0.7232651114463806,0.06635546684265137,0.044658124446868896,0.02804802730679512,0.02256356179714203,0.020549897104501724,0.017127687111496925,0.009070266038179398,0.00715197017416358,0.0064164516516029835,4,6,12,2
0,90,0.2822892665863037,0.21031804382801056,0.15586449205875397,0.12547940015792847,0.08313017338514328,0.06135483458638191,0.03173528239130974,0.027664095163345337,0.006763895507901907,0.0036929077468812466,5,6,7,3
1,90,0.26426437497138977,0.24007731676101685,0.149608314037323,0.11270976811647415,0.07629764080047607,0.05833052471280098,0.02918102778494358,0.025639846920967102,0.008472513407468796,0.004056272562593222,6,6,8,3
2,90,0.3110853433609009,0.17472849786281586,0.15691281855106354,0.10819210857152939,0.07867798209190369,0.055999476462602615,0.03139527514576912,0.027771703898906708,0.008963885717093945,0.0050024427473545074,6,7,9,3
3,90,0.3621613681316376,0.15441977977752686,0.14134211838245392,0.0929979756474495,0.06835342198610306,0.04955971986055374,0.03168646618723869,0.024408746510744095,0.016161663457751274,0.008719424717128277,6,7,11,3
4,90,0.3389532268047333,0.16130763292312622,0.14674930274486542,0.09450125694274902,0.07611209154129028,0.05346938595175743,0.03332439810037613,0.027429701760411263,0.010053293779492378,0.006104219704866409,6,7,11,3
5,90,0.3696964979171753,0.15440693497657776,0.13116581737995148,0.09050999581813812,0.07084697484970093,0.05706275999546051,0.028443071991205215,0.025762105360627174,0.007973942905664444,0.006074222270399332,6,7,12,3
6,90,0.38834697008132935,0.14944228529930115,0.12163274735212326,0.09615027159452438,0.06042155623435974,0.05163699761033058,0.0258097555488348,0.02324170060455799,0.009810439310967922,0.00818092655390501,6,8,13,3
7,90,0.3267071843147278,0.17350426316261292,0.12806285917758942,0.09461943805217743,0.06596160680055618,0.05583566427230835,0.028057657182216644,0.027265749871730804,0.013054346665740013,0.010302366688847542,7,8,15,3
8,90,0.3022392988204956,0.18390776216983795,0.13110128045082092,0.10184165835380554,0.059848539531230927,0.05475449189543724,0.02849644422531128,0.022738680243492126,0.016259947791695595,0.011397896334528923,7,9,17,3
