layer_from,layer_to,k_used,variance_threshold,mean_angle,max_angle,angles,boot_id
9,10,7,0.9,0.6241029500961304,1.07917058467865,"[0.38088623 0.44448325 0.46498013 0.5138327  0.7309471  0.7544208
 1.0791706 ]",10
10,11,7,0.9,0.7467603087425232,1.394687533378601,"[0.4140754  0.44120347 0.5227593  0.6236652  0.80177647 1.029155
 1.3946875 ]",10
0,1,6,0.9,0.48448503017425537,0.6193075180053711,[0.390606   0.41520888 0.4412403  0.49596405 0.54458344 0.6193075 ],11
1,2,6,0.9,0.6149126887321472,0.7428175210952759,[0.5046682  0.54752624 0.58474636 0.6199699  0.689748   0.7428175 ],11
2,3,6,0.9,0.5970891118049622,0.7804303765296936,[0.4769315  0.51386774 0.5430645  0.56773514 0.7005052  0.7804304 ],11
3,4,7,0.9,0.48022860288619995,0.5874118208885193,"[0.39061865 0.42464057 0.44472715 0.4823631  0.5014653  0.53037333
 0.5874118 ]",11
4,5,7,0.9,0.5364164113998413,0.7573724389076233,"[0.42867404 0.4412388  0.48573714 0.51111    0.52347887 0.60730386
 0.75737244]",11
5,6,7,0.9,0.5283693075180054,0.794543981552124,"[0.42314172 0.4414086  0.47550386 0.48886883 0.49705878 0.57805955
 0.794544  ]",11
6,7,7,0.9,0.5243224501609802,0.7058399319648743,"[0.42220232 0.44041488 0.47389558 0.50486314 0.5382162  0.584825
 0.70583993]",11
7,8,7,0.9,0.5983007550239563,0.872050940990448,"[0.43916103 0.48579434 0.5356711  0.5751905  0.6178982  0.66233903
 0.87205094]",11
8,9,7,0.9,0.6789432764053345,0.9828123450279236,"[0.53068703 0.5507314  0.5887294  0.628259   0.6687423  0.80264133
 0.98281235]",11
9,10,6,0.9,0.5960976481437683,0.9556859135627747,[0.3955866  0.4714892  0.48355636 0.51615417 0.75411355 0.9556859 ],11
10,11,6,0.9,0.7570693492889404,1.3458234071731567,[0.441552   0.4585673  0.56704676 0.82907975 0.90034705 1.3458234 ],11
0,1,6,0.9,0.47192060947418213,0.619480311870575,[0.38296443 0.4069349  0.4215627  0.47457013 0.526011   0.6194803 ],12
1,2,6,0.9,0.6085385680198669,0.7384151220321655,[0.49679407 0.53522867 0.57777417 0.62272453 0.6802944  0.7384151 ],12
2,3,7,0.9,0.591401219367981,0.7841765284538269,"[0.47794342 0.50677985 0.5174501  0.54808855 0.6040218  0.7013484
 0.7841765 ]",12
3,4,7,0.9,0.4794573187828064,0.576407790184021,"[0.39231926 0.43085104 0.44529527 0.48421463 0.5025976  0.52451575
 0.5764078 ]",12
4,5,7,0.9,0.5289663672447205,0.7192641496658325,"[0.4272968  0.43891704 0.46880525 0.5005341  0.53076863 0.61717856
 0.71926415]",12
5,6,7,0.9,0.5281428098678589,0.8014799356460571,"[0.43305346 0.44078216 0.47024024 0.48280752 0.48625025 0.5823861
 0.80147994]",12
6,7,8,0.9,0.5120155811309814,0.7033014297485352,"[0.41707957 0.4280596  0.4574858  0.4728897  0.51410306 0.54715335
 0.5560522  0.7033014 ]",12
7,8,8,0.9,0.5989007949829102,0.8988882899284363,"[0.44224694 0.48694137 0.5020078  0.53078705 0.5771422  0.61509305
 0.7380997  0.8988883 ]",12
8,9,8,0.9,0.6990036964416504,0.9638193845748901,"[0.5327786  0.5492235  0.57835424 0.5993887  0.634035   0.7769568
 0.95747316 0.9638194 ]",12
9,10,7,0.9,0.6019474864006042,0.9312681555747986,"[0.39209548 0.45536298 0.47414917 0.5143069  0.6720411  0.7744089
 0.93126816]",12
10,11,6,0.9,0.7789978981018066,1.3361307382583618,[0.40349862 0.47273576 0.6003815  0.8292788  1.031962   1.3361307 ],12
0,1,6,0.9,0.46871769428253174,0.6290600299835205,[0.38033557 0.40145788 0.418517   0.47007564 0.5128601  0.62906003],13
1,2,6,0.9,0.6061878204345703,0.732566237449646,[0.49588814 0.532459   0.5771271  0.61951333 0.6795732  0.73256624],13
2,3,7,0.9,0.586057186126709,0.7796787619590759,"[0.4681892  0.49704164 0.5157416  0.5413713  0.6001221  0.7002561
 0.77967876]",13
3,4,7,0.9,0.47231754660606384,0.5720070600509644,"[0.38518175 0.42515475 0.43200275 0.47713313 0.49573418 0.5190091
 0.57200706]",13
4,5,7,0.9,0.5264749526977539,0.7410309910774231,"[0.41931266 0.44077852 0.47917253 0.48856884 0.5186324  0.5978288
 0.741031  ]",13
5,6,7,0.9,0.5271196365356445,0.773300290107727,"[0.43069077 0.43978292 0.47323754 0.48027942 0.50331664 0.5892298
 0.7733003 ]",13
6,7,8,0.9,0.6051511764526367,1.2393087148666382,"[0.4120435  0.4291914  0.45697153 0.4759776  0.53034675 0.5563348
 0.7410349  1.2393087 ]",13
7,8,8,0.9,0.6380020380020142,1.109090805053711,"[0.4320214  0.4715245  0.5211359  0.567814   0.5999906  0.6599869
 0.74245214 1.1090908 ]",13
8,9,8,0.9,0.6950263381004333,1.0088887214660645,"[0.5253652  0.5450852  0.57794195 0.59619075 0.6175521  0.7749891
 0.9141978  1.0088887 ]",13
9,10,7,0.9,0.6752709746360779,1.2673335075378418,"[0.3834521  0.45194504 0.45478475 0.50899196 0.7406295  0.9197601
 1.2673335 ]",13
10,11,6,0.9,0.7608582973480225,1.347124457359314,[0.41981408 0.4608134  0.59939086 0.85323465 0.88477236 1.3471245 ],13
0,1,6,0.9,0.46944332122802734,0.60367351770401,[0.38408488 0.40239355 0.42952788 0.47150207 0.5254782  0.6036735 ],14
1,2,6,0.9,0.6203715205192566,0.746958315372467,[0.51242834 0.5521692  0.5900784  0.6301925  0.69040257 0.7469583 ],14
2,3,6,0.9,0.5984623432159424,0.7749247550964355,[0.49123427 0.5084809  0.5476753  0.5716283  0.6968304  0.77492476],14
3,4,6,0.9,0.4892995059490204,0.5766861438751221,[0.406483   0.43865314 0.4835784  0.50765425 0.5227419  0.57668614],14
4,5,6,0.9,0.5245236754417419,0.643950879573822,[0.43291098 0.45768023 0.4888046  0.5174534  0.60634214 0.6439509 ],14
5,6,7,0.9,0.5425527691841125,0.8296390771865845,"[0.44501954 0.44929644 0.48954374 0.4930184  0.50901955 0.5823327
 0.8296391 ]",14
6,7,7,0.9,0.5318564772605896,0.6819390654563904,"[0.43246064 0.445339   0.48519912 0.52397585 0.5449054  0.6091761
 0.68193907]",14
7,8,7,0.9,0.6089553236961365,0.8966838717460632,"[0.4533412  0.49400508 0.5495916  0.57659507 0.61574894 0.6767213
 0.8966839 ]",14
8,9,7,0.9,0.7632306218147278,1.2034114599227905,"[0.53101575 0.5875704  0.63314986 0.6438901  0.7980536  0.94552267
 1.2034115 ]",14
9,10,6,0.9,0.601243793964386,0.9278122782707214,[0.39671654 0.4758523  0.5046028  0.52200997 0.78046864 0.9278123 ],14
10,11,6,0.9,0.7888895869255066,1.3432945013046265,[0.40852118 0.48534822 0.60712236 0.79109055 1.0979606  1.3432945 ],14
0,1,6,0.9,0.46351388096809387,0.6197278499603271,[0.37617114 0.40159467 0.4120432  0.46532786 0.5062186  0.61972785],15
