layer,level_from,level_to,G,boot_id
0,3,4,0.9717190364996592,1
0,4,5,0.9699740509192148,1
0,5,6,0.959922065337499,1
0,6,7,0.9224282403786978,1
0,7,8,0.938046375910441,1
0,8,9,0.9783311486244202,1
0,9,10,0.9550471305847168,1
1,1,2,0.9120889703432719,1
1,2,3,0.9295124014218649,1
1,3,4,0.9264814555644989,1
1,4,5,0.9301850895086924,1
1,5,6,0.9311258395512899,1
1,6,7,0.9236045181751251,1
1,7,8,0.9468531906604767,1
1,8,9,0.926419178644816,1
1,9,10,0.9141617218653361,1
2,1,2,0.8933233817418417,1
2,2,3,0.9116126696268717,1
2,3,4,0.9156637986501058,1
2,4,5,0.9230985045433044,1
2,5,6,0.9151591360569,1
2,6,7,0.9012685616811117,1
2,7,8,0.92948646346728,1
2,8,9,0.9146434466044108,1
2,9,10,0.9026435613632202,1
3,1,2,0.8758166829744974,1
3,2,3,0.8962203661600748,1
3,3,4,0.9100112617015839,1
3,4,5,0.9152915775775909,1
3,5,6,0.9141205449899038,1
3,6,7,0.8737254440784454,1
3,7,8,0.8927862048149109,1
3,8,9,0.9106850624084473,1
3,9,10,0.8669796486695608,1
4,1,2,0.8734542628129324,1
4,2,3,0.8853491942087809,1
4,3,4,0.8989247481028239,1
4,4,5,0.9131212035814921,1
4,5,6,0.9199365476767222,1
4,6,7,0.880968431631724,1
4,7,8,0.9022604823112488,1
4,8,9,0.9045528570810953,1
4,9,10,0.8610204060872396,1
5,1,2,0.8469611903031667,1
5,2,3,0.8496893048286438,1
5,3,4,0.8725988864898682,1
5,4,5,0.8999075094858805,1
5,5,6,0.9089723626772562,1
5,6,7,0.8691705564657847,1
5,7,8,0.9170218904813131,1
5,8,9,0.8692132035891215,1
5,9,10,0.8444474736849467,1
6,1,2,0.8223349650700887,1
6,2,3,0.8339004814624786,1
6,3,4,0.839814821879069,1
6,4,5,0.8826269606749216,1
6,5,6,0.890885611375173,1
6,6,7,0.8339985311031342,1
6,7,8,0.8830663363138834,1
6,8,9,0.8607479333877563,1
6,9,10,0.8180209199587504,1
7,1,2,0.8292378187179565,1
7,2,3,0.8234289387861887,1
7,3,4,0.8406182924906412,1
7,4,5,0.8744173149267832,1
7,5,6,0.8331996301809946,1
7,6,7,0.8304273188114166,1
7,7,8,0.8669139047463735,1
7,8,9,0.874083399772644,1
7,9,10,0.8137713571389517,1
8,1,2,0.8515075842539469,1
8,2,3,0.8082067370414734,1
8,3,4,0.8312546412150065,1
8,4,5,0.8525472978750864,1
8,5,6,0.8046911954879761,1
8,6,7,0.8322862188021342,1
8,7,8,0.8526386419932047,1
8,8,9,0.8662249048550924,1
8,9,10,0.8474836746851603,1
9,1,2,0.7841209272543589,1
9,2,3,0.7207389871279398,1
9,3,4,0.8134993016719818,1
9,4,5,0.789892295996348,1
9,5,6,0.8020022114117941,1
9,6,7,0.8173923194408417,1
9,7,8,0.8244056403636932,1
9,8,9,0.8432555894056956,1
9,9,10,0.7767703235149384,1
10,1,2,0.7699669897556305,1
10,2,3,0.6745049158732096,1
10,3,4,0.815712571144104,1
10,4,5,0.762129157781601,1
10,5,6,0.831203043460846,1
10,6,7,0.8264934619267782,1
10,7,8,0.8456797103087107,1
10,8,9,0.7577880918979645,1
10,9,10,0.8238522708415985,1
11,1,2,0.20366893770794073,1
11,2,3,0.3399004712700844,1
11,3,4,0.881055603424708,1
11,4,5,0.8963480293750763,1
11,5,6,0.8395423491795858,1
11,6,7,0.8450563251972198,1
11,7,8,0.7097867329915365,1
11,8,9,0.6932301670312881,1
11,9,10,0.529267705976963,1
0,1,2,0.9723128051984877,2
0,2,3,0.9747311955406552,2
0,3,4,0.9773953869229272,2
0,4,5,0.9744936085882641,2
0,5,6,0.963551572390965,2
0,6,7,0.9280413786570231,2
0,7,8,0.9423938450359163,2
0,8,9,0.980612439768655,2
0,9,10,0.9605172191347394,2
1,1,2,0.8900761292094276,2
1,2,3,0.9156524170012701,2
1,3,4,0.9251698539370582,2
1,4,5,0.9224734930765062,2
1,5,6,0.9252017168771653,2
1,6,7,0.918485320749737,2
1,7,8,0.9393784006436666,2
1,8,9,0.9201238950093588,2
1,9,10,0.9102008768490383,2
2,1,2,0.8768770921797979,2
2,2,3,0.8982395785195487,2
2,3,4,0.9123447423889524,2
2,4,5,0.9154906414804005,2
2,5,6,0.9137424599556696,2
2,6,7,0.8977584271203904,2
2,7,8,0.9174293790544782,2
2,8,9,0.9060875404448736,2
2,9,10,0.8984522876285371,2
3,1,2,0.8554976724442982,2
3,2,3,0.880927060331617,2
3,3,4,0.9013274340402513,2
3,4,5,0.907031604221889,2
3,5,6,0.908999278431847,2
3,6,7,0.8626407129423959,2
3,7,8,0.8799994304066613,2
3,8,9,0.9012694614274162,2
3,9,10,0.8686539473987761,2
4,1,2,0.8560595512390137,2
4,2,3,0.8739437829880488,2
4,3,4,0.8898217848369053,2
4,4,5,0.9074099035490126,2
4,5,6,0.9158931204250881,2
4,6,7,0.8783116510936192,2
4,7,8,0.8941414867128644,2
4,8,9,0.8966710340409052,2
4,9,10,0.865585134142921,2
5,1,2,0.8351620350565229,2
5,2,3,0.8403713703155518,2
5,3,4,0.8710486661820185,2
5,4,5,0.8941112245832171,2
5,5,6,0.9028456438155401,2
5,6,7,0.8593702770414806,2
5,7,8,0.878738420350211,2
5,8,9,0.8414506344568162,2
5,9,10,0.856456580616179,2
6,1,2,0.8141662733895438,2
6,2,3,0.8217241565386454,2
6,3,4,0.8414348193577358,2
6,4,5,0.8753673178809029,2
6,5,6,0.8800362376939683,2
6,6,7,0.8314676795686994,2
6,7,8,0.8645240664482117,2
6,8,9,0.8539510823431469,2
6,9,10,0.8237046003341675,2
7,1,2,0.8105681425049192,2
7,2,3,0.8090888602393014,2
7,3,4,0.8336410522460938,2
7,4,5,0.8588151420865741,2
7,5,6,0.8402528734434218,2
7,6,7,0.8125219827606565,2
7,7,8,0.8444691811289106,2
7,8,9,0.8601563289051964,2
7,9,10,0.8114051137651715,2
8,1,2,0.834912189415523,2
8,2,3,0.7835051985014052,2
8,3,4,0.8038803452537173,2
8,4,5,0.8252066771189371,2
8,5,6,0.8372757264545986,2
8,6,7,0.7976864888554528,2
8,7,8,0.829982130300431,2
8,8,9,0.8545025615465074,2
8,9,10,0.8401466466131664,2
9,1,2,0.7664487617356437,2
9,2,3,0.718147649651482,2
9,3,4,0.7541441832269941,2
9,4,5,0.7794024036044166,2
9,5,6,0.8331070627485003,2
9,6,7,0.8211373062360854,2
9,7,8,0.8202255311466399,2
9,8,9,0.836795707543691,2
9,9,10,0.7686528563499451,2
10,1,2,0.7697943789618356,2
10,2,3,0.6604033921446119,2
10,3,4,0.72661073860668,2
10,4,5,0.767059380099887,2
10,5,6,0.8456567724545797,2
10,6,7,0.8124491345314753,2
10,7,8,0.8274271175974891,2
10,8,9,0.7239612269969213,2
10,9,10,0.7502069161051795,2
11,1,2,0.4626149721443653,2
11,2,3,0.45443834488590557,2
11,3,4,0.6690388235840059,2
11,4,5,0.8600069199289594,2
11,5,6,0.7933411683355059,2
11,6,7,0.8434274962970189,2
11,7,8,0.70595269543784,2
11,8,9,0.6704685120355516,2
11,9,10,0.482199578568162,2
0,1,2,0.9612765749295552,3
0,2,3,0.9699377536773681,3
0,3,4,0.9738469401995341,3
0,4,5,0.9739259044329326,3
0,5,6,0.9547547777493794,3
0,6,7,0.9185861587524414,3
0,7,8,0.9371759494145712,3
0,8,9,0.9724098324775696,3
0,9,10,0.963431731859843,3
1,1,2,0.8646830916404724,3
1,2,3,0.9066699743270874,3
1,3,4,0.9173540433247884,3
1,4,5,0.9157231291135152,3
1,5,6,0.9010265986124675,3
1,6,7,0.8907317519187927,3
1,7,8,0.9233356992403666,3
