layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
3,90,0.248392254114151,0.21803896129131317,0.18271568417549133,0.11457683145999908,0.08897602558135986,0.06464404612779617,0.031230969354510307,0.018736567348241806,0.006290792021900415,0.004965134430676699,5,6,8,4
4,90,0.25298503041267395,0.22401203215122223,0.17028364539146423,0.11074498295783997,0.08386895060539246,0.06528617441654205,0.031001687049865723,0.017607556656003,0.008949213661253452,0.006304504349827766,6,6,8,4
5,90,0.25329074263572693,0.22930067777633667,0.16722287237644196,0.1057787761092186,0.08565587550401688,0.062336355447769165,0.02858562581241131,0.01693672686815262,0.009325484745204449,0.007278030272573233,6,6,9,4
6,90,0.2583632171154022,0.22804588079452515,0.16862273216247559,0.10229723155498505,0.08448246866464615,0.0595705546438694,0.025326348841190338,0.01618112437427044,0.00993794109672308,0.008529809303581715,6,6,9,4
7,90,0.25800764560699463,0.2150512933731079,0.174594908952713,0.10114683955907822,0.08525897562503815,0.0576949268579483,0.02492523193359375,0.016371870413422585,0.011694545857608318,0.009836140088737011,6,7,10,4
8,90,0.2561393976211548,0.21841923892498016,0.17158816754817963,0.09762006253004074,0.08473854511976242,0.054620224982500076,0.0238603837788105,0.015902243554592133,0.012821761891245842,0.01083020307123661,6,7,11,4
9,90,0.27630776166915894,0.2050016224384308,0.16191178560256958,0.08764035999774933,0.08513453602790833,0.05308883264660835,0.02358720265328884,0.01781722530722618,0.01586327515542507,0.012627078220248222,6,8,12,4
10,90,0.33275848627090454,0.18501915037631989,0.1442081183195114,0.0841025859117508,0.07216251641511917,0.04714279621839523,0.021220892667770386,0.01799706183373928,0.017149189487099648,0.01273802574723959,6,8,12,4
11,90,0.4001544713973999,0.18235832452774048,0.11818096041679382,0.0703369677066803,0.05205010250210762,0.04275577515363693,0.029059527441859245,0.018799474462866783,0.015121661126613617,0.011304822750389576,6,8,11,4
0,90,0.261776864528656,0.22112789750099182,0.19035933911800385,0.11960992217063904,0.09037109464406967,0.059540603309869766,0.030408980324864388,0.019400976598262787,0.0010071073193103075,0.0008704615756869316,5,6,7,5
1,90,0.25185754895210266,0.2261200100183487,0.19098858535289764,0.12214665114879608,0.0905371829867363,0.058919280767440796,0.03230831027030945,0.019043996930122375,0.0012597350869327784,0.0008246212964877486,5,6,7,5
2,90,0.25015532970428467,0.2273232787847519,0.18630938231945038,0.11515697836875916,0.0900958701968193,0.06344465166330338,0.03219089284539223,0.018745416775345802,0.0028560978826135397,0.0016250461339950562,5,6,7,5
3,90,0.24719330668449402,0.22238974273204803,0.18251973390579224,0.11451832950115204,0.09057540446519852,0.06585497409105301,0.0317208506166935,0.01860676147043705,0.004011356271803379,0.0030116275884211063,5,6,7,5
4,90,0.2549285590648651,0.22654187679290771,0.17114165425300598,0.1115628182888031,0.08494692295789719,0.06521805375814438,0.03228192776441574,0.017597924917936325,0.0057794987224042416,0.003840424818918109,6,6,8,5
5,90,0.25652429461479187,0.23118720948696136,0.16743040084838867,0.1083717867732048,0.08785200864076614,0.06206411123275757,0.028769148513674736,0.016782019287347794,0.0059783365577459335,0.004456073045730591,5,6,8,5
6,90,0.26168760657310486,0.2291787564754486,0.170219287276268,0.10508565604686737,0.0862463116645813,0.05931571125984192,0.025509782135486603,0.01597682386636734,0.0063036903738975525,0.0048130652867257595,5,6,8,5
7,90,0.2652715742588043,0.21461719274520874,0.17678402364253998,0.10437751561403275,0.08686129003763199,0.05761495605111122,0.025026468560099602,0.015677310526371002,0.0071608745492994785,0.005495777353644371,6,6,9,5
8,90,0.2633800208568573,0.21787898242473602,0.17439396679401398,0.10133932530879974,0.08752105385065079,0.0543137788772583,0.02401161752641201,0.01480258908122778,0.00856733787804842,0.006222219206392765,6,7,10,5
9,90,0.2791180908679962,0.2093314379453659,0.16565021872520447,0.09073211252689362,0.08908288925886154,0.053699791431427,0.02399728260934353,0.014550058171153069,0.010425451211631298,0.009396344423294067,6,7,11,5
10,90,0.3423895537853241,0.186968594789505,0.1476692259311676,0.08741317689418793,0.07449081540107727,0.046979427337646484,0.021337980404496193,0.013969003222882748,0.011397689580917358,0.008913013152778149,6,7,12,5
11,90,0.4109516739845276,0.1740441471338272,0.12323841452598572,0.06979525089263916,0.056895893067121506,0.04585689678788185,0.029444657266139984,0.01588834822177887,0.009977542795240879,0.008585629984736443,6,7,11,5
