layer,level_from,level_to,G,boot_id
6,1,2,0.9318758646647135,6
6,2,3,0.9242350975672404,6
6,3,4,0.9407907168070475,6
6,4,5,0.9373628576596578,6
6,5,6,0.9373846451441447,6
6,6,7,0.9368841886520386,6
6,7,8,0.9405031363169353,6
6,8,9,0.9482894619305928,6
6,9,10,0.9244465788205465,6
7,1,2,0.9227737545967102,6
7,2,3,0.9147489388783773,6
7,3,4,0.9327390631039937,6
7,4,5,0.9266884287198385,6
7,5,6,0.9245822548866272,6
7,6,7,0.9229587237040202,6
7,7,8,0.931095552444458,6
7,8,9,0.9384118477503459,6
7,9,10,0.9179376443227132,6
8,1,2,0.9062778155008951,6
8,2,3,0.8994712432225546,6
8,3,4,0.9169192671775818,6
8,4,5,0.9143779277801514,6
8,5,6,0.909032154083252,6
8,6,7,0.9074621955553691,6
8,7,8,0.9248203953107198,6
8,8,9,0.926695998509725,6
8,9,10,0.9082190195719401,6
9,1,2,0.8958183169364929,6
9,2,3,0.8766545375188192,6
9,3,4,0.8975437839825948,6
9,4,5,0.8970553914705912,6
9,5,6,0.8768993258476258,6
9,6,7,0.872840682665507,6
9,7,8,0.9095983862876892,6
9,8,9,0.9187278509140014,6
9,9,10,0.8968525171279907,6
10,1,2,0.8790179371833802,6
10,2,3,0.8516161918640137,6
10,3,4,0.8720190008481343,6
10,4,5,0.8634582082430522,6
10,5,6,0.8516478737195333,6
10,6,7,0.8412672360738118,6
10,7,8,0.8880192240079244,6
10,8,9,0.9237298448880513,6
10,9,10,0.904675837357839,6
11,1,2,0.8315012812614441,6
11,2,3,0.7767175714174906,6
11,3,4,0.8043394207954406,6
11,4,5,0.8755751689275105,6
11,5,6,0.8200329144795736,6
11,6,7,0.8103737274805705,6
11,7,8,0.8392879764238993,6
11,8,9,0.9145477334658305,6
11,9,10,0.895343009630839,6
0,1,2,0.9878344251995995,7
0,2,3,0.9912468791007996,7
0,3,4,0.9912758015450978,7
0,4,5,0.9912677265348888,7
0,5,6,0.9905209456171308,7
0,6,7,0.9893007136526561,7
0,7,8,0.9908689061800638,7
0,8,9,0.9916917908759344,7
0,9,10,0.9900015280360267,7
1,1,2,0.9891440527779716,7
1,2,3,0.9908933298928397,7
1,3,4,0.9898408537819272,7
1,4,5,0.9905274396850949,7
1,5,6,0.9895568064280919,7
1,6,7,0.9884954832849049,7
1,7,8,0.9894419851757231,7
1,8,9,0.9910300884928022,7
1,9,10,0.9888615068935213,7
2,1,2,0.9730222934768313,7
2,2,3,0.979695078872499,7
2,3,4,0.9770284749212719,7
2,4,5,0.9814879127911159,7
2,5,6,0.9768065242540269,7
2,6,7,0.9769636648041862,7
2,7,8,0.9797647992769877,7
2,8,9,0.9797058729898362,7
2,9,10,0.976057387533642,7
3,1,2,0.9552987813949585,7
3,2,3,0.9626220805304391,7
3,3,4,0.9633859339214507,7
3,4,5,0.973625781990233,7
3,5,6,0.9617103508540562,7
3,6,7,0.9631202816963196,7
